#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        26.426            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.810            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.970            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.603            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.586            
GPU 0     N/A               N/A               0.093        0.079        0.041        0.002        0.028        76.587            
GPU 0     N/A               N/A               0.148        0.128        0.065        0.003        0.045        76.893            
GPU 0     N/A               N/A               0.156        0.134        0.069        0.003        0.047        79.047            
GPU 0     N/A               N/A               0.153        0.132        0.066        0.003        0.047        76.100            
GPU 0     N/A               N/A               0.151        0.131        0.068        0.003        0.046        80.121            
GPU 0     N/A               N/A               0.142        0.123        0.063        0.003        0.043        87.708            
GPU 0     N/A               N/A               0.142        0.123        0.063        0.003        0.043        81.326            
GPU 0     N/A               N/A               0.147        0.126        0.064        0.003        0.043        81.996            
GPU 0     N/A               N/A               0.149        0.128        0.064        0.003        0.045        81.899            
GPU 0     N/A               N/A               0.154        0.133        0.068        0.003        0.047        75.025            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.163        0.141        0.073        0.003        0.049        82.789            
GPU 0     N/A               N/A               0.160        0.138        0.071        0.003        0.048        95.427            
GPU 0     N/A               N/A               0.161        0.140        0.073        0.003        0.049        81.398            
GPU 0     N/A               N/A               0.151        0.130        0.067        0.003        0.046        75.428            
GPU 0     N/A               N/A               0.168        0.144        0.074        0.003        0.050        75.220            
GPU 0     N/A               N/A               0.147        0.127        0.063        0.003        0.045        82.594            
GPU 0     N/A               N/A               0.170        0.147        0.076        0.003        0.052        78.073            
GPU 0     N/A               N/A               0.167        0.144        0.074        0.003        0.050        79.256            
GPU 0     N/A               N/A               0.161        0.139        0.071        0.003        0.047        75.586            
GPU 0     N/A               N/A               0.150        0.130        0.067        0.003        0.045        87.305            
GPU 0     N/A               N/A               0.154        0.133        0.068        0.003        0.046        90.544            
GPU 0     N/A               N/A               0.153        0.132        0.067        0.003        0.046        63.401            
