#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.020            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.861            
GPU 0     32                5                 0.443        0.393        0.144        0.002        0.052        114.271           
GPU 0     71                11                0.471        0.402        0.127        0.002        0.057        130.555           
GPU 0     37                5                 0.471        0.402        0.127        0.002        0.057        183.067           
GPU 0     68                10                0.468        0.402        0.128        0.002        0.056        92.499            
GPU 0     44                7                 0.583        0.501        0.166        0.002        0.071        110.855           
GPU 0     56                8                 0.567        0.491        0.165        0.002        0.070        144.375           
GPU 0     73                12                0.493        0.415        0.129        0.002        0.059        104.428           
GPU 0     70                10                0.457        0.388        0.121        0.002        0.056        179.110           
GPU 0     47                7                 0.608        0.528        0.181        0.003        0.075        84.669            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     77                11                0.505        0.430        0.137        0.002        0.061        174.444           
GPU 0     63                10                0.528        0.448        0.140        0.002        0.063        157.255           
GPU 0     60                9                 0.599        0.522        0.178        0.002        0.074        108.407           
GPU 0     23                4                 0.560        0.480        0.156        0.002        0.067        71.964            
GPU 0     70                10                0.546        0.470        0.152        0.002        0.065        130.283           
GPU 0     56                8                 0.521        0.437        0.132        0.002        0.062        151.973           
GPU 0     67                10                0.494        0.418        0.129        0.002        0.059        91.107            
GPU 0     70                10                0.525        0.441        0.132        0.002        0.062        124.246           
GPU 0     55                8                 0.597        0.525        0.190        0.002        0.077        141.612           
GPU 0     77                14                0.567        0.484        0.157        0.002        0.069        183.181           
GPU 0     62                8                 0.479        0.406        0.126        0.002        0.058        72.758            
GPU 0     20                3                 0.522        0.455        0.160        0.002        0.066        166.194           
GPU 0     0                 0                 0.509        0.435        0.144        0.002        0.061        41.044            
GPU 0     0                 0                 0.234        0.196        0.058        0.001        0.026        40.543            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.347            
