#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.234            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     6                 1                 0.063        0.057        0.024        0.000        0.005        38.158            
GPU 0     56                11                0.633        0.590        0.265        0.003        0.095        165.490           
GPU 0     59                11                0.661        0.619        0.276        0.003        0.099        165.297           
GPU 0     73                13                0.666        0.623        0.277        0.003        0.099        170.647           
GPU 0     42                9                 0.670        0.627        0.279        0.003        0.100        183.901           
GPU 0     61                12                0.670        0.628        0.279        0.003        0.100        165.496           
GPU 0     76                14                0.684        0.641        0.286        0.003        0.102        153.795           
GPU 0     75                14                0.674        0.632        0.281        0.003        0.101        125.676           
GPU 0     81                14                0.664        0.622        0.277        0.003        0.100        86.115            
GPU 0     61                12                0.621        0.580        0.257        0.003        0.094        185.186           
GPU 0     60                11                0.671        0.628        0.279        0.003        0.100        166.169           
GPU 0     100               17                0.648        0.608        0.270        0.003        0.097        90.118            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     84                15                0.640        0.598        0.269        0.003        0.096        102.325           
GPU 0     63                11                0.640        0.598        0.269        0.003        0.096        105.893           
GPU 0     89                15                0.662        0.620        0.276        0.003        0.099        164.113           
GPU 0     94                16                0.667        0.625        0.277        0.003        0.099        170.603           
GPU 0     97                16                0.674        0.631        0.280        0.003        0.100        91.634            
GPU 0     94                16                0.681        0.638        0.282        0.003        0.101        104.555           
GPU 0     77                14                0.672        0.629        0.279        0.003        0.100        95.232            
GPU 0     66                11                0.665        0.622        0.276        0.003        0.099        171.547           
GPU 0     83                14                0.629        0.589        0.264        0.003        0.094        167.697           
GPU 0     62                12                0.666        0.623        0.277        0.003        0.099        186.765           
GPU 0     54                10                0.665        0.623        0.277        0.003        0.099        172.817           
GPU 0     79                14                0.666        0.624        0.277        0.003        0.099        148.149           
GPU 0     77                14                0.655        0.614        0.272        0.003        0.097        198.373           
GPU 0     48                9                 0.660        0.617        0.274        0.003        0.098        162.689           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.657        0.615        0.273        0.003        0.098        40.822            
