#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        58.538            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.976            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.171            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        70.976            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        71.867            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.062            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.160            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.355            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.465            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.563            
GPU 0     N/A               N/A               0.304        0.269        0.149        0.006        0.084        117.358           
GPU 0     N/A               N/A               0.535        0.476        0.272        0.011        0.153        149.029           
GPU 0     N/A               N/A               0.535        0.476        0.272        0.011        0.153        116.264           
GPU 0     N/A               N/A               0.529        0.466        0.264        0.011        0.154        123.746           
GPU 0     N/A               N/A               0.501        0.439        0.248        0.010        0.145        116.535           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.522        0.461        0.261        0.010        0.151        105.475           
GPU 0     N/A               N/A               0.525        0.463        0.261        0.011        0.153        126.367           
GPU 0     N/A               N/A               0.562        0.497        0.283        0.012        0.166        126.537           
GPU 0     N/A               N/A               0.540        0.479        0.269        0.011        0.155        135.952           
GPU 0     N/A               N/A               0.540        0.479        0.269        0.011        0.155        128.454           
GPU 0     N/A               N/A               0.535        0.472        0.266        0.011        0.154        132.438           
GPU 0     N/A               N/A               0.525        0.463        0.261        0.011        0.151        73.942            
GPU 0     N/A               N/A               0.340        0.302        0.173        0.007        0.100        73.441            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        73.247            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.953            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.855            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        72.661            
