#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.404            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.354            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.265            
GPU 0     50                28                0.000        0.000        0.000        0.000        0.000        179.364           
GPU 0     66                41                0.338        0.307        0.170        0.070        0.151        150.401           
GPU 0     76                48                0.658        0.598        0.339        0.134        0.332        167.249           
GPU 0     65                41                0.639        0.577        0.328        0.128        0.320        80.436            
GPU 0     73                44                0.616        0.549        0.310        0.121        0.299        165.187           
GPU 0     74                45                0.666        0.606        0.344        0.134        0.337        66.442            
GPU 0     89                59                0.604        0.534        0.302        0.117        0.291        106.370           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     43                27                0.635        0.576        0.327        0.128        0.320        169.732           
GPU 0     44                26                0.629        0.568        0.322        0.126        0.312        187.201           
GPU 0     65                41                0.612        0.550        0.311        0.122        0.302        157.590           
GPU 0     71                46                0.632        0.571        0.322        0.127        0.312        138.467           
GPU 0     69                44                0.635        0.569        0.322        0.126        0.311        70.183            
GPU 0     70                45                0.606        0.532        0.301        0.117        0.291        161.472           
GPU 0     70                43                0.620        0.554        0.313        0.123        0.303        193.760           
GPU 0     86                56                0.609        0.545        0.309        0.120        0.301        159.238           
GPU 0     36                22                0.614        0.543        0.308        0.119        0.299        182.898           
GPU 0     100               66                0.609        0.530        0.302        0.118        0.294        170.420           
GPU 0     77                45                0.612        0.544        0.310        0.118        0.303        100.704           
GPU 0     33                20                0.609        0.529        0.299        0.116        0.290        84.451            
GPU 0     70                41                0.574        0.490        0.277        0.108        0.267        72.660            
GPU 0     0                 0                 0.605        0.543        0.308        0.120        0.300        41.350            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.176        0.163        0.092        0.037        0.080        40.947            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.947            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.347            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.151            
