#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.142            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.629            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.657            
GPU 0     95                16                0.887        0.856        0.352        0.001        0.125        102.341           
GPU 0     48                10                0.887        0.856        0.352        0.001        0.125        66.219            
GPU 0     89                13                0.856        0.823        0.339        0.001        0.119        156.642           
GPU 0     96                16                0.948        0.921        0.391        0.001        0.132        164.995           
GPU 0     94                15                0.940        0.904        0.354        0.001        0.125        164.260           
GPU 0     84                12                0.900        0.855        0.316        0.001        0.110        152.316           
GPU 0     100               22                0.939        0.901        0.359        0.001        0.121        167.847           
GPU 0     96                16                0.947        0.911        0.375        0.001        0.135        161.607           
GPU 0     95                13                0.950        0.917        0.381        0.001        0.129        151.826           
GPU 0     93                16                0.934        0.889        0.333        0.001        0.123        138.411           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                19                0.950        0.921        0.384        0.001        0.124        169.513           
GPU 0     92                15                0.939        0.908        0.371        0.001        0.134        120.817           
GPU 0     0                 0                 0.946        0.918        0.404        0.001        0.125        40.235            
GPU 0     0                 0                 0.131        0.126        0.057        0.000        0.016        39.942            
