Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:57:34, 0,  24576,  1,  24050
2025-04-01 03:57:39, 0,  24576,  1,  24050
2025-04-01 03:57:44, 0,  24576,  4,  24046
2025-04-01 03:57:49, 0,  24576,  2403,  21647
2025-04-01 03:57:54, 0,  24576,  2403,  21647
2025-04-01 03:58:00, 0,  24576,  2403,  21647
2025-04-01 03:58:05, 0,  24576,  2403,  21647
2025-04-01 03:58:10, 0,  24576,  2403,  21647
2025-04-01 03:58:15, 0,  24576,  2403,  21647
2025-04-01 03:58:20, 0,  24576,  13281,  10769
2025-04-01 03:58:25, 0,  24576,  13353,  10697
2025-04-01 03:58:30, 0,  24576,  13445,  10605
2025-04-01 03:58:35, 0,  24576,  13445,  10605
2025-04-01 03:58:40, 0,  24576,  13445,  10605
2025-04-01 03:58:45, 0,  24576,  13445,  10605
2025-04-01 03:58:50, 0,  24576,  13445,  10605
2025-04-01 03:58:55, 0,  24576,  13445,  10605
2025-04-01 03:59:00, 0,  24576,  13445,  10605
2025-04-01 03:59:05, 0,  24576,  13445,  10605
2025-04-01 03:59:10, 0,  24576,  13445,  10605
