Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 00:39:26, 0,  24576,  1,  24050
2025-03-18 00:39:31, 0,  24576,  4,  24046
2025-03-18 00:39:36, 0,  24576,  1439,  22611
2025-03-18 00:39:41, 0,  24576,  1439,  22611
2025-03-18 00:39:47, 0,  24576,  2793,  21257
2025-03-18 00:39:52, 0,  24576,  2793,  21257
2025-03-18 00:39:57, 0,  24576,  2793,  21257
2025-03-18 00:40:02, 0,  24576,  2793,  21257
2025-03-18 00:40:07, 0,  24576,  2793,  21257
2025-03-18 00:40:12, 0,  24576,  2793,  21257
2025-03-18 00:40:17, 0,  24576,  2793,  21257
2025-03-18 00:40:22, 0,  24576,  2793,  21257
2025-03-18 00:40:27, 0,  24576,  2793,  21257
2025-03-18 00:40:32, 0,  24576,  2793,  21257
2025-03-18 00:40:37, 0,  24576,  2793,  21257
2025-03-18 00:40:42, 0,  24576,  2793,  21257
2025-03-18 00:40:47, 0,  24576,  2793,  21257
2025-03-18 00:40:52, 0,  24576,  2793,  21257
2025-03-18 00:40:57, 0,  24576,  2793,  21257
2025-03-18 00:41:02, 0,  24576,  2793,  21257
2025-03-18 00:41:07, 0,  24576,  2793,  21257
2025-03-18 00:41:12, 0,  24576,  2793,  21257
2025-03-18 00:41:18, 0,  24576,  2793,  21257
2025-03-18 00:41:23, 0,  24576,  2793,  21257
2025-03-18 00:41:28, 0,  24576,  2793,  21257
2025-03-18 00:41:33, 0,  24576,  2793,  21257
