#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        51.376            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.282            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.184            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.184            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.208            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     49                8                 0.000        0.000        0.000        0.000        0.000        165.337           
GPU 0     66                10                0.527        0.487        0.218        0.002        0.069        91.061            
GPU 0     14                2                 0.592        0.529        0.191        0.002        0.075        131.235           
GPU 0     61                10                0.572        0.502        0.175        0.002        0.070        170.633           
GPU 0     90                15                0.596        0.538        0.204        0.002        0.079        70.395            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     60                11                0.626        0.568        0.227        0.002        0.084        74.044            
GPU 0     68                11                0.609        0.547        0.209        0.002        0.081        171.366           
GPU 0     78                11                0.595        0.533        0.198        0.002        0.080        73.654            
GPU 0     0                 0                 0.607        0.539        0.195        0.002        0.080        70.103            
GPU 0     0                 0                 0.496        0.435        0.146        0.002        0.062        39.796            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.611            
