#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.611            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.107        0.099        0.053        0.024        0.041        176.031           
GPU 0     80                52                0.107        0.099        0.053        0.024        0.041        176.319           
GPU 0     76                49                0.553        0.503        0.286        0.113        0.278        68.183            
GPU 0     85                53                0.601        0.532        0.304        0.115        0.290        69.378            
GPU 0     50                34                0.645        0.574        0.328        0.125        0.312        174.842           
GPU 0     87                53                0.614        0.547        0.312        0.119        0.298        158.105           
GPU 0     56                30                0.619        0.553        0.315        0.122        0.303        82.580            
GPU 0     63                41                0.645        0.593        0.338        0.132        0.330        78.499            
GPU 0     72                41                0.655        0.585        0.332        0.129        0.319        74.081            
GPU 0     87                56                0.640        0.570        0.326        0.123        0.311        74.301            
GPU 0     65                38                0.661        0.603        0.343        0.134        0.331        169.988           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     73                45                0.628        0.573        0.324        0.127        0.313        179.686           
GPU 0     52                35                0.635        0.569        0.324        0.125        0.308        173.187           
GPU 0     43                25                0.559        0.502        0.285        0.111        0.275        71.452            
GPU 0     82                55                0.627        0.561        0.319        0.122        0.305        172.279           
GPU 0     67                46                0.590        0.525        0.300        0.115        0.287        71.062            
GPU 0     98                60                0.624        0.557        0.318        0.122        0.305        171.434           
GPU 0     41                28                0.659        0.595        0.338        0.132        0.327        162.583           
GPU 0     85                52                0.605        0.535        0.306        0.116        0.291        72.028            
GPU 0     55                33                0.624        0.563        0.320        0.125        0.309        71.562            
GPU 0     0                 0                 0.605        0.543        0.308        0.120        0.293        41.409            
GPU 0     0                 0                 0.266        0.243        0.138        0.054        0.125        40.920            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.627            
