#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.435            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.754            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.765            
GPU 0     73                12                0.000        0.000        0.000        0.000        0.000        74.224            
GPU 0     67                11                0.439        0.406        0.172        0.002        0.058        114.007           
GPU 0     82                14                0.603        0.560        0.246        0.003        0.089        93.913            
GPU 0     99                20                0.626        0.582        0.256        0.002        0.092        166.271           
GPU 0     51                9                 0.622        0.569        0.217        0.003        0.088        82.402            
GPU 0     22                3                 0.635        0.591        0.260        0.003        0.091        77.960            
GPU 0     79                14                0.611        0.564        0.243        0.003        0.089        174.874           
GPU 0     20                3                 0.636        0.580        0.233        0.003        0.090        105.150           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.603        0.543        0.212        0.002        0.080        40.235            
