#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.140            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.131            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.320            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.424            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.271            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     91                12                0.622        0.584        0.208        0.000        0.067        85.282            
GPU 0     91                12                0.804        0.728        0.222        0.001        0.087        63.410            
GPU 0     92                12                0.804        0.728        0.222        0.001        0.087        171.189           
GPU 0     94                13                0.858        0.782        0.245        0.001        0.092        145.085           
GPU 0     67                8                 0.899        0.829        0.262        0.001        0.100        155.521           
GPU 0     93                13                0.854        0.784        0.249        0.001        0.096        71.876            
GPU 0     93                12                0.822        0.740        0.223        0.001        0.086        63.020            
GPU 0     93                16                0.833        0.767        0.240        0.001        0.092        166.622           
GPU 0     93                12                0.837        0.757        0.223        0.001        0.091        149.666           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     86                14                0.864        0.791        0.247        0.001        0.095        69.422            
GPU 0     93                12                0.849        0.782        0.254        0.001        0.095        142.920           
GPU 0     95                13                0.880        0.790        0.237        0.001        0.091        167.216           
GPU 0     0                 0                 0.873        0.795        0.248        0.001        0.093        65.399            
GPU 0     0                 0                 0.722        0.662        0.203        0.000        0.080        35.936            
