#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.954            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.140            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.042            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.884            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.177            
GPU 0     15                2                 0.000        0.000        0.000        0.000        0.000        154.690           
GPU 0     16                2                 0.352        0.301        0.068        0.000        0.034        146.997           
GPU 0     14                2                 0.310        0.264        0.057        0.000        0.030        164.527           
GPU 0     45                6                 0.370        0.317        0.071        0.000        0.037        114.075           
GPU 0     52                7                 0.284        0.242        0.054        0.000        0.027        64.223            
GPU 0     57                7                 0.301        0.257        0.057        0.000        0.030        72.218            
GPU 0     45                6                 0.387        0.329        0.072        0.000        0.038        77.028            
GPU 0     29                4                 0.302        0.256        0.055        0.000        0.030        140.276           
GPU 0     31                4                 0.283        0.241        0.054        0.000        0.028        118.952           
GPU 0     56                7                 0.299        0.254        0.054        0.000        0.029        174.542           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     30                4                 0.409        0.347        0.075        0.000        0.040        94.984            
GPU 0     25                3                 0.370        0.314        0.067        0.000        0.036        63.722            
GPU 0     15                2                 0.350        0.297        0.065        0.000        0.034        68.851            
GPU 0     35                5                 0.340        0.288        0.062        0.000        0.033        63.819            
GPU 0     44                6                 0.303        0.258        0.056        0.000        0.028        77.735            
GPU 0     17                2                 0.438        0.372        0.081        0.000        0.043        134.337           
GPU 0     30                4                 0.320        0.272        0.059        0.000        0.031        78.124            
GPU 0     30                4                 0.361        0.307        0.068        0.000        0.035        81.085            
GPU 0     61                8                 0.363        0.309        0.067        0.000        0.036        155.103           
GPU 0     6                 1                 0.358        0.304        0.065        0.000        0.035        110.765           
GPU 0     0                 0                 0.383        0.326        0.072        0.000        0.038        63.819            
