#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.509            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.314            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.449            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.341            
GPU 0     86                18                0.000        0.000        0.000        0.000        0.000        167.353           
GPU 0     100               22                0.488        0.454        0.189        0.002        0.070        85.298            
GPU 0     75                13                0.633        0.591        0.246        0.003        0.102        80.608            
GPU 0     53                10                0.636        0.590        0.280        0.003        0.089        168.376           
GPU 0     50                9                 0.640        0.593        0.283        0.003        0.091        93.177            
GPU 0     52                8                 0.653        0.604        0.287        0.003        0.093        100.355           
GPU 0     49                9                 0.665        0.615        0.277        0.003        0.096        193.129           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     75                13                0.650        0.588        0.252        0.003        0.087        113.501           
GPU 0     0                 0                 0.662        0.610        0.267        0.003        0.093        39.624            
GPU 0     0                 0                 0.002        0.002        0.001        0.000        0.000        39.526            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.332            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.136            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.136            
