#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.021            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.666            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.082            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.073            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.073            
GPU 0     73                12                0.637        0.589        0.274        0.003        0.086        164.874           
GPU 0     62                12                0.637        0.589        0.274        0.003        0.086        167.333           
GPU 0     38                5                 0.677        0.628        0.258        0.003        0.101        93.674            
GPU 0     63                11                0.647        0.598        0.242        0.003        0.095        161.532           
GPU 0     62                9                 0.661        0.613        0.270        0.003        0.099        117.395           
GPU 0     70                12                0.636        0.578        0.250        0.003        0.087        98.323            
GPU 0     61                10                0.656        0.613        0.253        0.003        0.098        128.507           
GPU 0     97                16                0.664        0.616        0.269        0.003        0.098        77.865            
GPU 0     91                15                0.624        0.570        0.231        0.003        0.087        92.889            
GPU 0     62                11                0.627        0.582        0.276        0.003        0.092        159.361           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     90                14                0.585        0.545        0.238        0.003        0.088        101.841           
GPU 0     49                10                0.632        0.588        0.269        0.003        0.093        162.704           
GPU 0     58                10                0.638        0.593        0.266        0.003        0.093        165.662           
GPU 0     62                11                0.621        0.576        0.264        0.003        0.091        166.255           
GPU 0     85                15                0.615        0.555        0.201        0.003        0.084        164.585           
GPU 0     80                16                0.644        0.600        0.256        0.003        0.095        190.386           
GPU 0     65                10                0.660        0.615        0.259        0.003        0.099        90.263            
GPU 0     60                11                0.629        0.571        0.220        0.003        0.088        163.687           
GPU 0     55                8                 0.650        0.604        0.276        0.003        0.094        90.335            
GPU 0     50                9                 0.630        0.583        0.245        0.003        0.092        163.590           
GPU 0     54                8                 0.630        0.582        0.250        0.003        0.091        176.279           
GPU 0     93                18                0.646        0.597        0.251        0.003        0.093        93.383            
GPU 0     60                11                0.642        0.590        0.242        0.003        0.088        83.596            
GPU 0     0                 0                 0.601        0.554        0.234        0.003        0.086        72.062            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.452        0.415        0.170        0.002        0.065        40.654            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.434            
