#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        28.994            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.001        61.931            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        61.425            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        61.327            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        62.614            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        61.931            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        61.931            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        62.614            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        62.712            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        62.803            
GPU 0     N/A               N/A               0.217        0.184        0.097        0.004        0.062        97.762            
GPU 0     N/A               N/A               0.443        0.374        0.202        0.008        0.127        108.353           
GPU 0     N/A               N/A               0.443        0.374        0.202        0.008        0.127        115.122           
GPU 0     N/A               N/A               0.424        0.359        0.195        0.008        0.121        108.449           
GPU 0     N/A               N/A               0.434        0.365        0.195        0.008        0.124        98.950            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.416        0.349        0.187        0.008        0.120        106.501           
GPU 0     N/A               N/A               0.423        0.363        0.198        0.008        0.123        91.390            
GPU 0     N/A               N/A               0.442        0.373        0.200        0.008        0.128        117.249           
GPU 0     N/A               N/A               0.451        0.381        0.204        0.009        0.131        104.246           
GPU 0     N/A               N/A               0.454        0.385        0.207        0.009        0.132        103.220           
GPU 0     N/A               N/A               0.440        0.371        0.198        0.008        0.127        102.637           
GPU 0     N/A               N/A               0.444        0.374        0.199        0.008        0.128        117.689           
GPU 0     N/A               N/A               0.440        0.370        0.197        0.008        0.127        108.196           
GPU 0     N/A               N/A               0.443        0.375        0.200        0.008        0.128        96.803            
GPU 0     N/A               N/A               0.439        0.369        0.197        0.008        0.126        96.247            
GPU 0     N/A               N/A               0.439        0.370        0.197        0.008        0.126        64.287            
GPU 0     N/A               N/A               0.047        0.041        0.023        0.001        0.014        64.097            
