#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.922            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.950            
GPU 0     59                33                0.000        0.000        0.000        0.000        0.000        95.261            
GPU 0     70                45                0.323        0.290        0.162        0.065        0.155        105.993           
GPU 0     80                46                0.605        0.547        0.311        0.122        0.304        174.707           
GPU 0     40                22                0.606        0.551        0.312        0.123        0.306        176.830           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     32                15                0.603        0.548        0.310        0.122        0.303        151.535           
GPU 0     32                20                0.589        0.537        0.306        0.119        0.298        184.265           
GPU 0     34                19                0.600        0.541        0.307        0.119        0.298        71.281            
GPU 0     84                51                0.614        0.561        0.318        0.125        0.311        155.948           
GPU 0     71                46                0.589        0.523        0.297        0.114        0.286        210.898           
GPU 0     37                25                0.638        0.581        0.328        0.129        0.319        68.499            
GPU 0     64                40                0.514        0.469        0.264        0.106        0.256        81.143            
GPU 0     56                30                0.595        0.539        0.307        0.119        0.299        79.741            
GPU 0     85                59                0.584        0.526        0.298        0.117        0.290        174.883           
GPU 0     100               68                0.566        0.513        0.289        0.114        0.283        85.656            
GPU 0     67                38                0.609        0.548        0.310        0.121        0.303        160.747           
GPU 0     57                32                0.558        0.501        0.284        0.111        0.275        71.464            
GPU 0     48                28                0.591        0.531        0.301        0.118        0.292        70.769            
GPU 0     74                47                0.621        0.564        0.319        0.125        0.311        170.520           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     81                56                0.563        0.516        0.290        0.117        0.283        194.946           
GPU 0     70                46                0.632        0.575        0.326        0.128        0.317        113.478           
GPU 0     0                 0                 0.489        0.445        0.251        0.099        0.247        41.546            
GPU 0     0                 0                 0.351        0.315        0.178        0.070        0.172        40.751            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.347            
