Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 04:18:10, 0,  24576,  7011,  17039
2025-04-01 04:18:15, 0,  24576,  1,  24050
2025-04-01 04:18:20, 0,  24576,  1,  24050
2025-04-01 04:18:25, 0,  24576,  1,  24050
2025-04-01 04:18:30, 0,  24576,  2403,  21647
2025-04-01 04:18:35, 0,  24576,  2403,  21647
2025-04-01 04:18:40, 0,  24576,  2403,  21647
2025-04-01 04:18:45, 0,  24576,  2403,  21647
2025-04-01 04:18:50, 0,  24576,  2403,  21647
2025-04-01 04:18:55, 0,  24576,  2403,  21647
2025-04-01 04:19:00, 0,  24576,  2403,  21647
2025-04-01 04:19:05, 0,  24576,  2403,  21647
2025-04-01 04:19:10, 0,  24576,  8095,  15955
2025-04-01 04:19:15, 0,  24576,  8095,  15955
2025-04-01 04:19:20, 0,  24576,  8095,  15955
2025-04-01 04:19:25, 0,  24576,  8095,  15955
2025-04-01 04:19:30, 0,  24576,  8097,  15953
2025-04-01 04:19:36, 0,  24576,  8097,  15953
2025-04-01 04:19:41, 0,  24576,  10071,  13979
2025-04-01 04:19:46, 0,  24576,  10311,  13739
2025-04-01 04:19:51, 0,  24576,  10311,  13739
2025-04-01 04:19:56, 0,  24576,  10403,  13647
2025-04-01 04:20:01, 0,  24576,  10403,  13647
2025-04-01 04:20:06, 0,  24576,  10403,  13647
2025-04-01 04:20:11, 0,  24576,  10403,  13647
2025-04-01 04:20:16, 0,  24576,  10403,  13647
2025-04-01 04:20:21, 0,  24576,  10403,  13647
2025-04-01 04:20:26, 0,  24576,  10403,  13647
2025-04-01 04:20:31, 0,  24576,  10405,  13645
2025-04-01 04:20:36, 0,  24576,  10405,  13645
2025-04-01 04:20:41, 0,  24576,  10405,  13645
2025-04-01 04:20:46, 0,  24576,  10405,  13645
2025-04-01 04:20:51, 0,  24576,  10405,  13645
2025-04-01 04:20:56, 0,  24576,  10405,  13645
2025-04-01 04:21:01, 0,  24576,  10405,  13645
2025-04-01 04:21:06, 0,  24576,  10405,  13645
