Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,161.71916666666667,66.65777896280495
StepA,6000,11.6315,66.76607393229921
StepB,6000,41.669333333333334,66.74156553465556
StepD,6000,8.711833333333333,66.93440428380187
StepE,6000,49.2875,66.99643802271179
