#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        31.066            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.856            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.166            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.148            
GPU 0     N/A               N/A               0.082        0.073        0.023        0.001        0.016        121.599           
GPU 0     N/A               N/A               0.423        0.377        0.119        0.004        0.084        93.694            
GPU 0     N/A               N/A               0.436        0.391        0.130        0.004        0.084        136.515           
GPU 0     N/A               N/A               0.421        0.379        0.130        0.004        0.080        115.975           
GPU 0     N/A               N/A               0.421        0.379        0.130        0.004        0.080        100.734           
GPU 0     N/A               N/A               0.420        0.377        0.123        0.004        0.083        129.787           
GPU 0     N/A               N/A               0.426        0.380        0.122        0.004        0.083        146.610           
GPU 0     N/A               N/A               0.435        0.394        0.132        0.004        0.084        122.389           
GPU 0     N/A               N/A               0.407        0.365        0.114        0.004        0.082        86.433            
GPU 0     N/A               N/A               0.440        0.397        0.130        0.004        0.085        123.835           
GPU 0     N/A               N/A               0.422        0.379        0.121        0.004        0.083        122.487           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.415        0.375        0.120        0.004        0.079        116.911           
GPU 0     N/A               N/A               0.411        0.368        0.121        0.004        0.082        147.740           
GPU 0     N/A               N/A               0.431        0.389        0.124        0.004        0.084        81.780            
GPU 0     N/A               N/A               0.400        0.365        0.123        0.004        0.078        101.142           
GPU 0     N/A               N/A               0.461        0.419        0.137        0.004        0.089        129.306           
GPU 0     N/A               N/A               0.418        0.382        0.123        0.004        0.079        73.943            
GPU 0     N/A               N/A               0.398        0.359        0.118        0.004        0.077        73.650            
GPU 0     N/A               N/A               0.396        0.357        0.112        0.004        0.078        125.413           
GPU 0     N/A               N/A               0.437        0.395        0.127        0.004        0.087        110.594           
GPU 0     N/A               N/A               0.405        0.366        0.123        0.004        0.080        68.799            
GPU 0     N/A               N/A               0.074        0.067        0.021        0.001        0.015        68.507            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        68.214            
