Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,420,553.6690476190477,13.379631104456692
StepAudio,420,80.06428571428572,13.601036269430052
StepSearch,420,33.042857142857144,13.619560282768013
StepToxCheck,420,31.461904761904762,13.62574617181417
StepTTS,420,241.68809523809523,13.448176491306715
