#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        51.237            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.020            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.922            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.831            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.865            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.571            
GPU 0     32                7                 0.000        0.000        0.000        0.000        0.000        78.948            
GPU 0     65                10                0.347        0.322        0.132        0.001        0.044        162.814           
GPU 0     63                12                0.643        0.600        0.249        0.003        0.102        74.540            
GPU 0     68                13                0.662        0.619        0.258        0.003        0.106        165.328           
GPU 0     100               21                0.656        0.613        0.255        0.003        0.105        155.208           
GPU 0     71                13                0.645        0.601        0.251        0.003        0.103        89.595            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     53                10                0.654        0.609        0.276        0.003        0.097        75.910            
GPU 0     97                19                0.636        0.590        0.270        0.003        0.101        94.777            
GPU 0     82                16                0.663        0.620        0.279        0.003        0.102        73.636            
GPU 0     56                11                0.657        0.614        0.276        0.003        0.101        78.461            
GPU 0     69                14                0.662        0.619        0.278        0.003        0.101        93.260            
GPU 0     100               20                0.638        0.596        0.268        0.003        0.099        94.181            
GPU 0     52                10                0.663        0.621        0.279        0.003        0.102        163.641           
GPU 0     62                11                0.665        0.621        0.280        0.003        0.102        165.469           
GPU 0     0                 0                 0.658        0.615        0.276        0.003        0.101        40.543            
