#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.247            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.832            
GPU 0     22                1                 0.001        0.000        0.000        0.000        0.000        37.861            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.959            
GPU 0     7                 1                 0.271        0.241        0.065        0.000        0.023        166.961           
GPU 0     51                6                 0.623        0.537        0.129        0.000        0.061        155.395           
GPU 0     80                10                0.589        0.505        0.117        0.000        0.058        100.432           
GPU 0     87                11                0.506        0.433        0.099        0.000        0.050        89.884            
GPU 0     21                3                 0.506        0.433        0.099        0.000        0.050        83.350            
GPU 0     45                6                 0.596        0.515        0.127        0.000        0.059        111.417           
GPU 0     55                7                 0.587        0.504        0.117        0.000        0.058        133.741           
GPU 0     60                8                 0.517        0.442        0.100        0.000        0.051        111.403           
GPU 0     23                3                 0.523        0.448        0.104        0.000        0.052        164.433           
GPU 0     24                3                 0.544        0.469        0.114        0.000        0.054        162.678           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     93                12                0.493        0.426        0.106        0.000        0.049        181.568           
GPU 0     82                10                0.607        0.524        0.128        0.000        0.060        116.044           
GPU 0     0                 0                 0.634        0.545        0.130        0.000        0.062        71.964            
GPU 0     75                9                 0.582        0.501        0.121        0.000        0.057        80.228            
GPU 0     45                6                 0.651        0.560        0.134        0.000        0.064        72.855            
GPU 0     70                9                 0.512        0.440        0.103        0.000        0.050        164.712           
GPU 0     83                11                0.553        0.472        0.107        0.000        0.054        158.619           
GPU 0     53                7                 0.657        0.565        0.135        0.000        0.064        75.507            
GPU 0     67                8                 0.688        0.590        0.138        0.000        0.067        167.188           
GPU 0     73                9                 0.612        0.528        0.129        0.000        0.060        169.252           
GPU 0     53                7                 0.606        0.519        0.120        0.000        0.059        94.180            
GPU 0     0                 0                 0.410        0.352        0.083        0.000        0.041        73.746            
GPU 0     0                 0                 0.485        0.416        0.097        0.000        0.048        40.947            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.653            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.347            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.151            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.955            
