#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.926            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.568            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.568            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.666            
GPU 0     67                10                0.455        0.416        0.179        0.002        0.054        91.450            
GPU 0     58                10                0.455        0.416        0.179        0.002        0.054        86.393            
GPU 0     61                11                0.663        0.619        0.277        0.003        0.103        160.705           
GPU 0     79                14                0.644        0.596        0.250        0.003        0.095        84.803            
GPU 0     79                13                0.671        0.623        0.295        0.003        0.097        132.072           
GPU 0     78                13                0.640        0.581        0.247        0.003        0.090        87.834            
GPU 0     98                16                0.682        0.637        0.291        0.003        0.101        84.317            
GPU 0     65                11                0.659        0.598        0.252        0.003        0.090        93.389            
GPU 0     75                13                0.669        0.622        0.272        0.003        0.102        78.785            
GPU 0     82                14                0.665        0.617        0.280        0.003        0.098        165.715           
GPU 0     75                13                0.638        0.595        0.269        0.003        0.095        164.238           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     69                12                0.659        0.613        0.286        0.003        0.099        82.276            
GPU 0     58                12                0.660        0.613        0.280        0.003        0.099        83.633            
GPU 0     73                13                0.656        0.607        0.262        0.003        0.096        178.265           
GPU 0     69                10                0.676        0.623        0.248        0.003        0.100        181.206           
GPU 0     73                13                0.666        0.616        0.263        0.003        0.096        75.269            
GPU 0     46                7                 0.675        0.626        0.297        0.003        0.097        178.518           
GPU 0     82                14                0.645        0.591        0.270        0.003        0.091        164.622           
GPU 0     96                16                0.682        0.633        0.276        0.003        0.106        165.416           
GPU 0     86                15                0.686        0.640        0.275        0.003        0.105        82.933            
GPU 0     98                17                0.679        0.630        0.274        0.003        0.099        165.217           
GPU 0     52                11                0.659        0.604        0.248        0.003        0.093        93.862            
GPU 0     53                10                0.663        0.620        0.279        0.003        0.101        81.661            
GPU 0     76                13                0.681        0.638        0.282        0.003        0.104        167.720           
GPU 0     0                 0                 0.668        0.620        0.279        0.003        0.098        67.083            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.431        0.394        0.173        0.002        0.060        37.255            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.255            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.157            
