#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.052            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.764            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.666            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.666            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     19                3                 0.015        0.011        0.003        0.000        0.001        62.625            
GPU 0     27                4                 0.236        0.196        0.054        0.001        0.027        64.905            
GPU 0     24                3                 0.226        0.185        0.049        0.001        0.026        44.484            
GPU 0     0                 0                 0.284        0.233        0.063        0.001        0.031        155.150           
GPU 0     20                2                 0.282        0.230        0.061        0.001        0.033        108.264           
GPU 0     20                3                 0.236        0.193        0.051        0.001        0.027        103.955           
GPU 0     20                3                 0.268        0.220        0.059        0.001        0.031        63.136            
GPU 0     17                2                 0.292        0.240        0.065        0.001        0.034        126.983           
GPU 0     30                4                 0.247        0.202        0.053        0.001        0.028        63.526            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     40                6                 0.278        0.227        0.060        0.001        0.032        69.948            
GPU 0     19                3                 0.339        0.279        0.076        0.001        0.040        66.961            
GPU 0     20                3                 0.266        0.217        0.057        0.001        0.031        63.722            
GPU 0     24                4                 0.238        0.196        0.054        0.001        0.028        142.228           
GPU 0     21                3                 0.276        0.227        0.063        0.001        0.032        48.345            
GPU 0     0                 0                 0.198        0.162        0.043        0.001        0.021        84.608            
GPU 0     53                8                 0.315        0.258        0.069        0.001        0.036        63.234            
GPU 0     40                6                 0.306        0.252        0.069        0.001        0.036        139.568           
GPU 0     50                8                 0.292        0.239        0.064        0.001        0.034        80.172            
GPU 0     11                2                 0.317        0.261        0.072        0.001        0.037        123.906           
GPU 0     20                3                 0.241        0.196        0.050        0.001        0.028        113.887           
GPU 0     22                3                 0.362        0.299        0.082        0.001        0.042        64.015            
GPU 0     0                 0                 0.231        0.190        0.052        0.001        0.027        36.375            
