#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.718            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.657            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.657            
GPU 0     28                4                 0.000        0.000        0.000        0.000        0.000        79.350            
GPU 0     15                2                 0.155        0.133        0.031        0.000        0.013        109.987           
GPU 0     0                 0                 0.228        0.194        0.041        0.000        0.020        67.806            
GPU 0     0                 0                 0.257        0.218        0.047        0.000        0.025        71.054            
GPU 0     29                4                 0.162        0.138        0.029        0.000        0.015        68.111            
GPU 0     43                6                 0.258        0.219        0.047        0.000        0.023        166.044           
GPU 0     30                4                 0.220        0.187        0.040        0.000        0.022        166.318           
GPU 0     56                7                 0.302        0.257        0.055        0.000        0.029        69.501            
GPU 0     0                 0                 0.258        0.220        0.048        0.000        0.024        40.932            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     30                4                 0.193        0.164        0.035        0.000        0.018        155.779           
GPU 0     12                2                 0.274        0.233        0.050        0.000        0.024        69.892            
GPU 0     15                2                 0.243        0.207        0.044        0.000        0.022        64.370            
GPU 0     15                2                 0.246        0.209        0.045        0.000        0.023        83.545            
GPU 0     30                4                 0.139        0.118        0.025        0.000        0.012        137.583           
GPU 0     23                3                 0.256        0.218        0.047        0.000        0.023        123.786           
GPU 0     20                3                 0.237        0.201        0.043        0.000        0.023        78.057            
GPU 0     36                4                 0.298        0.253        0.054        0.000        0.029        149.045           
GPU 0     0                 0                 0.234        0.199        0.043        0.000        0.023        74.017            
GPU 0     2                 0                 0.182        0.154        0.033        0.000        0.016        70.770            
GPU 0     45                6                 0.211        0.179        0.038        0.000        0.020        71.249            
GPU 0     30                4                 0.236        0.200        0.043        0.000        0.023        136.237           
GPU 0     0                 0                 0.271        0.230        0.049        0.000        0.026        39.135            
