Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,13500,5021.555481481481,105.67431957479785
StepA,13500,18.36466666666667,113.26453561540399
StepB,13500,166.78296296296296,113.09753196052478
StepD,13500,38.6102962962963,113.35012594458439
StepE,13500,475.91437037037036,106.07120127599727
