#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.109            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.962            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.962            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.973            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.973            
GPU 0     94                12                0.000        0.000        0.000        0.000        0.000        93.594            
GPU 0     100               21                0.090        0.087        0.039        0.000        0.008        167.504           
GPU 0     95                20                0.958        0.941        0.408        0.001        0.153        164.011           
GPU 0     96                20                0.956        0.933        0.418        0.001        0.146        174.236           
GPU 0     92                17                0.951        0.930        0.394        0.001        0.164        172.028           
GPU 0     100               21                0.962        0.942        0.410        0.001        0.153        162.148           
GPU 0     96                20                0.964        0.941        0.421        0.001        0.146        161.516           
GPU 0     96                20                0.968        0.951        0.403        0.001        0.161        164.866           
GPU 0     96                20                0.966        0.948        0.409        0.001        0.156        169.667           
GPU 0     100               21                0.967        0.951        0.400        0.001        0.162        164.206           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               21                0.966        0.950        0.400        0.001        0.162        159.296           
GPU 0     95                20                0.968        0.950        0.404        0.001        0.159        166.763           
GPU 0     95                20                0.959        0.942        0.397        0.001        0.160        168.051           
GPU 0     93                19                0.965        0.949        0.399        0.001        0.161        165.593           
GPU 0     100               21                0.959        0.945        0.414        0.001        0.148        170.263           
GPU 0     95                18                0.941        0.929        0.413        0.001        0.145        173.042           
GPU 0     95                18                0.969        0.945        0.425        0.001        0.144        167.265           
GPU 0     100               21                0.967        0.943        0.425        0.001        0.144        164.659           
GPU 0     95                20                0.967        0.943        0.423        0.001        0.145        164.072           
GPU 0     95                16                0.968        0.944        0.423        0.001        0.145        123.982           
GPU 0     95                20                0.966        0.942        0.424        0.001        0.143        166.071           
GPU 0     100               21                0.968        0.944        0.425        0.001        0.144        167.357           
GPU 0     100               16                0.965        0.941        0.421        0.001        0.145        182.523           
GPU 0     96                19                0.968        0.944        0.424        0.001        0.144        166.335           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               21                0.966        0.942        0.424        0.001        0.143        167.259           
GPU 0     94                17                0.967        0.944        0.423        0.001        0.144        161.659           
GPU 0     100               16                0.965        0.941        0.421        0.001        0.144        168.136           
GPU 0     0                 0                 0.967        0.943        0.425        0.001        0.143        42.216            
GPU 0     0                 0                 0.513        0.500        0.219        0.000        0.076        41.616            
