#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        51.682            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.184            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.478            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.380            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.924            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     5                 0                 0.000        0.000        0.000        0.000        0.000        52.145            
GPU 0     100               22                0.034        0.031        0.011        0.000        0.003        169.104           
GPU 0     94                19                0.957        0.940        0.398        0.001        0.154        176.901           
GPU 0     94                19                0.960        0.941        0.403        0.001        0.150        162.301           
GPU 0     97                17                0.960        0.938        0.413        0.001        0.150        174.513           
GPU 0     97                19                0.957        0.934        0.404        0.001        0.137        152.457           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                17                0.966        0.943        0.406        0.001        0.150        178.134           
GPU 0     92                17                0.967        0.942        0.420        0.001        0.143        168.321           
GPU 0     99                17                0.962        0.936        0.399        0.001        0.143        134.026           
GPU 0     97                21                0.962        0.943        0.409        0.001        0.146        164.508           
GPU 0     97                20                0.967        0.947        0.403        0.001        0.148        120.601           
GPU 0     95                18                0.960        0.935        0.396        0.001        0.145        164.748           
GPU 0     0                 0                 0.969        0.944        0.409        0.001        0.150        40.994            
GPU 0     0                 0                 0.255        0.251        0.107        0.000        0.036        40.494            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.090            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.903            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.001            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.903            
