Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 00:32:40, 0,  24576,  4,  24046
2025-03-18 00:32:45, 0,  24576,  4,  24046
2025-03-18 00:32:50, 0,  24576,  4,  24046
2025-03-18 00:32:55, 0,  24576,  1439,  22611
2025-03-18 00:33:00, 0,  24576,  4261,  19789
2025-03-18 00:33:05, 0,  24576,  4261,  19789
2025-03-18 00:33:10, 0,  24576,  4261,  19789
2025-03-18 00:33:15, 0,  24576,  4261,  19789
2025-03-18 00:33:20, 0,  24576,  4261,  19789
2025-03-18 00:33:25, 0,  24576,  4261,  19789
2025-03-18 00:33:30, 0,  24576,  4261,  19789
2025-03-18 00:33:36, 0,  24576,  4261,  19789
2025-03-18 00:33:41, 0,  24576,  4261,  19789
2025-03-18 00:33:46, 0,  24576,  4261,  19789
2025-03-18 00:33:51, 0,  24576,  4261,  19789
2025-03-18 00:33:56, 0,  24576,  4261,  19789
2025-03-18 00:34:01, 0,  24576,  4261,  19789
2025-03-18 00:34:06, 0,  24576,  4261,  19789
2025-03-18 00:34:11, 0,  24576,  4261,  19789
2025-03-18 00:34:16, 0,  24576,  4261,  19789
2025-03-18 00:34:21, 0,  24576,  4261,  19789
2025-03-18 00:34:26, 0,  24576,  4261,  19789
2025-03-18 00:34:31, 0,  24576,  4261,  19789
2025-03-18 00:34:36, 0,  24576,  4261,  19789
2025-03-18 00:34:41, 0,  24576,  4261,  19789
2025-03-18 00:34:46, 0,  24576,  4261,  19789
2025-03-18 00:34:51, 0,  24576,  4261,  19789
2025-03-18 00:34:56, 0,  24576,  4261,  19789
2025-03-18 00:35:02, 0,  24576,  4261,  19789
2025-03-18 00:35:07, 0,  24576,  4261,  19789
2025-03-18 00:35:12, 0,  24576,  4261,  19789
