#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        29.729            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.710            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.808            
GPU 0     N/A               N/A               0.016        0.012        0.003        0.000        0.003        83.707            
GPU 0     N/A               N/A               0.514        0.456        0.253        0.011        0.148        125.705           
GPU 0     N/A               N/A               0.555        0.489        0.270        0.012        0.161        114.316           
GPU 0     N/A               N/A               0.555        0.489        0.270        0.012        0.161        118.262           
GPU 0     N/A               N/A               0.570        0.502        0.279        0.012        0.167        123.192           
GPU 0     N/A               N/A               0.577        0.509        0.283        0.012        0.169        122.453           
GPU 0     N/A               N/A               0.573        0.507        0.283        0.012        0.169        108.460           
GPU 0     N/A               N/A               0.568        0.504        0.283        0.012        0.167        124.691           
GPU 0     N/A               N/A               0.574        0.505        0.282        0.012        0.167        120.339           
GPU 0     N/A               N/A               0.571        0.508        0.287        0.013        0.168        125.828           
GPU 0     N/A               N/A               0.571        0.506        0.282        0.012        0.167        119.104           
GPU 0     N/A               N/A               0.577        0.509        0.285        0.013        0.170        132.026           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.576        0.512        0.287        0.013        0.169        135.141           
GPU 0     N/A               N/A               0.565        0.499        0.281        0.012        0.166        130.356           
GPU 0     N/A               N/A               0.573        0.508        0.285        0.012        0.168        124.788           
GPU 0     N/A               N/A               0.553        0.489        0.274        0.012        0.163        132.600           
GPU 0     N/A               N/A               0.562        0.496        0.274        0.012        0.164        120.896           
GPU 0     N/A               N/A               0.572        0.509        0.284        0.013        0.170        134.503           
GPU 0     N/A               N/A               0.579        0.512        0.286        0.013        0.169        123.937           
GPU 0     N/A               N/A               0.570        0.503        0.283        0.012        0.167        130.622           
GPU 0     N/A               N/A               0.580        0.512        0.287        0.013        0.170        111.867           
GPU 0     N/A               N/A               0.569        0.504        0.283        0.012        0.167        126.062           
GPU 0     N/A               N/A               0.577        0.510        0.285        0.012        0.169        113.061           
GPU 0     N/A               N/A               0.568        0.501        0.281        0.012        0.167        131.005           
GPU 0     N/A               N/A               0.572        0.507        0.282        0.012        0.168        108.058           
GPU 0     N/A               N/A               0.478        0.430        0.259        0.012        0.149        68.071            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.134        0.124        0.082        0.004        0.046        67.778            
