Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 04:27:36, 0,  24576,  4,  24046
2025-03-18 04:27:41, 0,  24576,  4,  24046
2025-03-18 04:27:46, 0,  24576,  1439,  22611
2025-03-18 04:27:51, 0,  24576,  1439,  22611
2025-03-18 04:27:56, 0,  24576,  4897,  19153
2025-03-18 04:28:01, 0,  24576,  4897,  19153
2025-03-18 04:28:06, 0,  24576,  4897,  19153
2025-03-18 04:28:11, 0,  24576,  4897,  19153
2025-03-18 04:28:16, 0,  24576,  4897,  19153
2025-03-18 04:28:21, 0,  24576,  4897,  19153
2025-03-18 04:28:26, 0,  24576,  4897,  19153
2025-03-18 04:28:31, 0,  24576,  4897,  19153
2025-03-18 04:28:37, 0,  24576,  4897,  19153
2025-03-18 04:28:42, 0,  24576,  4897,  19153
2025-03-18 04:28:47, 0,  24576,  4897,  19153
2025-03-18 04:28:52, 0,  24576,  4897,  19153
2025-03-18 04:28:57, 0,  24576,  4897,  19153
2025-03-18 04:29:02, 0,  24576,  4897,  19153
2025-03-18 04:29:07, 0,  24576,  4897,  19153
2025-03-18 04:29:12, 0,  24576,  4897,  19153
2025-03-18 04:29:17, 0,  24576,  4897,  19153
2025-03-18 04:29:22, 0,  24576,  4897,  19153
2025-03-18 04:29:27, 0,  24576,  4897,  19153
2025-03-18 04:29:32, 0,  24576,  4897,  19153
2025-03-18 04:29:37, 0,  24576,  4897,  19153
2025-03-18 04:29:42, 0,  24576,  4897,  19153
2025-03-18 04:29:47, 0,  24576,  4897,  19153
2025-03-18 04:29:52, 0,  24576,  4897,  19153
