#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.919            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        39.136            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.536            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     51                9                 0.281        0.261        0.120        0.001        0.031        83.642            
GPU 0     85                16                0.657        0.614        0.275        0.003        0.098        94.371            
GPU 0     63                12                0.663        0.621        0.276        0.003        0.099        88.244            
GPU 0     65                12                0.663        0.621        0.276        0.003        0.099        98.023            
GPU 0     45                9                 0.637        0.595        0.265        0.003        0.096        168.764           
GPU 0     74                13                0.663        0.621        0.276        0.003        0.099        171.763           
GPU 0     44                9                 0.663        0.620        0.275        0.003        0.099        193.236           
GPU 0     85                15                0.676        0.633        0.282        0.003        0.101        76.166            
GPU 0     50                10                0.686        0.643        0.286        0.003        0.102        165.190           
GPU 0     70                13                0.630        0.588        0.261        0.003        0.095        167.533           
GPU 0     53                11                0.663        0.621        0.276        0.003        0.099        94.051            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     85                16                0.684        0.640        0.285        0.003        0.102        93.479            
GPU 0     60                11                0.681        0.638        0.284        0.003        0.101        164.161           
GPU 0     61                11                0.680        0.637        0.284        0.003        0.102        165.866           
GPU 0     80                13                0.672        0.628        0.279        0.003        0.100        163.024           
GPU 0     94                16                0.673        0.629        0.280        0.003        0.100        141.162           
GPU 0     69                13                0.683        0.640        0.283        0.003        0.102        95.605            
GPU 0     92                16                0.675        0.632        0.280        0.003        0.100        204.994           
GPU 0     88                14                0.677        0.633        0.282        0.003        0.101        98.383            
GPU 0     69                13                0.641        0.600        0.267        0.003        0.095        96.339            
GPU 0     78                14                0.689        0.645        0.285        0.003        0.102        85.017            
GPU 0     48                10                0.680        0.636        0.283        0.003        0.101        168.126           
GPU 0     79                14                0.680        0.637        0.284        0.003        0.101        99.063            
GPU 0     69                13                0.685        0.642        0.285        0.003        0.101        99.396            
GPU 0     49                9                 0.680        0.636        0.283        0.003        0.101        198.135           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.673        0.629        0.280        0.003        0.100        76.057            
GPU 0     0                 0                 0.570        0.532        0.235        0.003        0.085        41.812            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.409            
