Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 02:47:10, 0,  24576,  1439,  22611
2025-04-01 02:47:15, 0,  24576,  1439,  22611
2025-04-01 02:47:20, 0,  24576,  1439,  22611
2025-04-01 02:47:25, 0,  24576,  1439,  22611
2025-04-01 02:47:31, 0,  24576,  1439,  22611
2025-04-01 02:47:36, 0,  24576,  15189,  8861
2025-04-01 02:47:41, 0,  24576,  15189,  8861
2025-04-01 02:47:46, 0,  24576,  15189,  8861
2025-04-01 02:47:51, 0,  24576,  15189,  8861
2025-04-01 02:47:56, 0,  24576,  15189,  8861
2025-04-01 02:48:01, 0,  24576,  23061,  989
2025-04-01 02:48:06, 0,  24576,  23061,  989
2025-04-01 02:48:11, 0,  24576,  23061,  989
2025-04-01 02:48:16, 0,  24576,  23061,  989
2025-04-01 02:48:21, 0,  24576,  23061,  989
2025-04-01 02:48:26, 0,  24576,  23061,  989
2025-04-01 02:48:31, 0,  24576,  23061,  989
2025-04-01 02:48:36, 0,  24576,  23061,  989
2025-04-01 02:48:41, 0,  24576,  23061,  989
2025-04-01 02:48:46, 0,  24576,  23061,  989
2025-04-01 02:48:52, 0,  24576,  23061,  989
2025-04-01 02:48:57, 0,  24576,  23061,  989
2025-04-01 02:49:02, 0,  24576,  23061,  989
2025-04-01 02:49:07, 0,  24576,  23061,  989
