#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.977            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.960            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.970            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.960            
GPU 0     93                13                0.329        0.307        0.114        0.000        0.035        151.538           
GPU 0     92                12                0.882        0.832        0.305        0.001        0.109        168.784           
GPU 0     93                16                0.887        0.830        0.278        0.001        0.107        168.336           
GPU 0     97                17                0.863        0.798        0.261        0.001        0.100        168.337           
GPU 0     96                16                0.863        0.798        0.261        0.001        0.100        144.969           
GPU 0     45                6                 0.922        0.868        0.295        0.001        0.111        73.400            
GPU 0     96                16                0.795        0.743        0.251        0.001        0.096        167.949           
GPU 0     95                19                0.865        0.796        0.255        0.001        0.097        160.610           
GPU 0     92                13                0.747        0.672        0.198        0.000        0.085        162.975           
GPU 0     44                6                 0.884        0.830        0.281        0.001        0.105        179.662           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     87                11                0.753        0.668        0.188        0.000        0.078        151.366           
GPU 0     92                12                0.877        0.811        0.262        0.001        0.100        146.904           
GPU 0     96                15                0.866        0.797        0.258        0.001        0.096        166.168           
GPU 0     90                11                0.894        0.827        0.272        0.001        0.101        172.997           
GPU 0     0                 0                 0.822        0.746        0.232        0.001        0.091        40.333            
GPU 0     0                 0                 0.480        0.442        0.144        0.000        0.053        39.844            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.539            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.330            
