Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 00:43:02, 0,  24576,  4,  24046
2025-03-18 00:43:07, 0,  24576,  1439,  22611
2025-03-18 00:43:12, 0,  24576,  1439,  22611
2025-03-18 00:43:17, 0,  24576,  1439,  22611
2025-03-18 00:43:22, 0,  24576,  1439,  22611
2025-03-18 00:43:27, 0,  24576,  1439,  22611
2025-03-18 00:43:32, 0,  24576,  1439,  22611
2025-03-18 00:43:38, 0,  24576,  1439,  22611
2025-03-18 00:43:43, 0,  24576,  1439,  22611
2025-03-18 00:43:48, 0,  24576,  1439,  22611
2025-03-18 00:43:53, 0,  24576,  1439,  22611
2025-03-18 00:43:58, 0,  24576,  8759,  15291
2025-03-18 00:44:03, 0,  24576,  8759,  15291
2025-03-18 00:44:08, 0,  24576,  8759,  15291
2025-03-18 00:44:13, 0,  24576,  8759,  15291
2025-03-18 00:44:18, 0,  24576,  8759,  15291
2025-03-18 00:44:23, 0,  24576,  8759,  15291
2025-03-18 00:44:28, 0,  24576,  8759,  15291
2025-03-18 00:44:33, 0,  24576,  8759,  15291
2025-03-18 00:44:38, 0,  24576,  8759,  15291
2025-03-18 00:44:43, 0,  24576,  8759,  15291
2025-03-18 00:44:48, 0,  24576,  8759,  15291
2025-03-18 00:44:53, 0,  24576,  8759,  15291
2025-03-18 00:44:58, 0,  24576,  8759,  15291
2025-03-18 00:45:03, 0,  24576,  8759,  15291
2025-03-18 00:45:09, 0,  24576,  8759,  15291
2025-03-18 00:45:14, 0,  24576,  8759,  15291
2025-03-18 00:45:19, 0,  24576,  8759,  15291
2025-03-18 00:45:24, 0,  24576,  8759,  15291
2025-03-18 00:45:29, 0,  24576,  8759,  15291
2025-03-18 00:45:34, 0,  24576,  8759,  15291
2025-03-18 00:45:39, 0,  24576,  8759,  15291
2025-03-18 00:45:44, 0,  24576,  8759,  15291
2025-03-18 00:45:49, 0,  24576,  8759,  15291
2025-03-18 00:45:54, 0,  24576,  8759,  15291
