#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.954            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.238            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.177            
GPU 0     60                8                 0.406        0.364        0.112        0.000        0.035        148.019           
GPU 0     48                6                 0.367        0.326        0.094        0.000        0.041        165.023           
GPU 0     74                9                 0.367        0.326        0.094        0.000        0.041        138.310           
GPU 0     71                9                 0.526        0.450        0.103        0.000        0.052        174.046           
GPU 0     25                4                 0.735        0.644        0.170        0.000        0.074        128.835           
GPU 0     46                6                 0.681        0.603        0.166        0.000        0.070        149.492           
GPU 0     52                7                 0.697        0.604        0.151        0.000        0.069        159.051           
GPU 0     46                6                 0.727        0.639        0.174        0.000        0.074        161.402           
GPU 0     80                10                0.682        0.602        0.166        0.000        0.070        151.687           
GPU 0     1                 0                 0.683        0.597        0.157        0.000        0.069        65.003            
GPU 0     0                 0                 0.687        0.601        0.160        0.000        0.069        36.864            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.668            
