#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     1                 0                 0.000        0.000        0.000        0.000        0.028        33.701            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.002        31.426            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.230            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.524            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.659            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.757            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.767            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.659            
GPU 0     56                7                 0.000        0.000        0.000        0.000        0.000        106.218           
GPU 0     24                3                 0.141        0.114        0.030        0.000        0.013        69.988            
GPU 0     13                2                 0.143        0.117        0.030        0.000        0.016        61.894            
GPU 0     20                3                 0.142        0.116        0.029        0.000        0.014        70.182            
GPU 0     0                 0                 0.197        0.161        0.041        0.001        0.022        69.194            
GPU 0     37                5                 0.119        0.097        0.025        0.000        0.013        70.768            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     42                4                 0.219        0.178        0.045        0.001        0.025        63.775            
GPU 0     48                4                 0.177        0.144        0.037        0.001        0.017        84.962            
GPU 0     0                 0                 0.184        0.151        0.040        0.001        0.020        69.694            
GPU 0     0                 0                 0.203        0.166        0.042        0.001        0.021        82.314            
GPU 0     73                7                 0.206        0.168        0.042        0.001        0.020        60.789            
GPU 0     4                 1                 0.162        0.133        0.035        0.001        0.017        93.027            
GPU 0     29                3                 0.203        0.166        0.042        0.001        0.021        59.347            
GPU 0     21                3                 0.177        0.144        0.036        0.001        0.017        87.644            
GPU 0     0                 0                 0.167        0.137        0.036        0.001        0.017        79.082            
GPU 0     20                3                 0.165        0.134        0.034        0.000        0.016        150.197           
GPU 0     11                2                 0.195        0.160        0.042        0.001        0.021        71.074            
GPU 0     23                3                 0.204        0.166        0.042        0.001        0.023        84.766            
GPU 0     20                3                 0.163        0.133        0.034        0.001        0.016        69.792            
GPU 0     0                 0                 0.176        0.143        0.037        0.001        0.018        116.393           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     46                7                 0.197        0.161        0.042        0.001        0.021        150.827           
GPU 0     0                 0                 0.230        0.188        0.049        0.001        0.026        61.894            
GPU 0     0                 0                 0.160        0.130        0.034        0.001        0.018        153.317           
GPU 0     47                4                 0.146        0.119        0.031        0.000        0.016        71.576            
GPU 0     0                 0                 0.187        0.152        0.039        0.001        0.017        70.976            
GPU 0     29                3                 0.209        0.170        0.043        0.001        0.023        39.344            
GPU 0     0                 0                 0.161        0.132        0.033        0.000        0.016        38.855            
GPU 0     0                 0                 0.119        0.097        0.025        0.000        0.012        70.182            
GPU 0     22                3                 0.189        0.154        0.040        0.001        0.020        56.478            
GPU 0     40                6                 0.229        0.187        0.049        0.001        0.023        80.936            
GPU 0     0                 0                 0.144        0.117        0.030        0.000        0.016        48.273            
GPU 0     0                 0                 0.169        0.138        0.036        0.001        0.017        70.085            
GPU 0     48                5                 0.168        0.138        0.036        0.001        0.017        44.616            
GPU 0     30                4                 0.162        0.133        0.035        0.001        0.017        116.053           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     21                3                 0.214        0.175        0.045        0.001        0.023        63.580            
GPU 0     58                8                 0.164        0.134        0.034        0.001        0.018        70.976            
GPU 0     37                5                 0.236        0.192        0.049        0.001        0.027        82.487            
GPU 0     23                3                 0.181        0.148        0.039        0.001        0.021        52.539            
GPU 0     21                3                 0.187        0.152        0.039        0.001        0.019        65.362            
GPU 0     0                 0                 0.187        0.154        0.042        0.001        0.021        42.622            
GPU 0     0                 0                 0.160        0.130        0.033        0.001        0.017        39.148            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.267            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.571            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.464            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.571            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
