Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 02:57:45, 0,  24576,  1,  24050
2025-04-01 02:57:50, 0,  24576,  1,  24050
2025-04-01 02:57:55, 0,  24576,  1,  24050
2025-04-01 02:58:00, 0,  24576,  4,  24046
2025-04-01 02:58:05, 0,  24576,  1439,  22611
2025-04-01 02:58:10, 0,  24576,  18469,  5581
2025-04-01 02:58:15, 0,  24576,  18469,  5581
2025-04-01 02:58:20, 0,  24576,  18469,  5581
2025-04-01 02:58:25, 0,  24576,  18469,  5581
2025-04-01 02:58:30, 0,  24576,  18469,  5581
2025-04-01 02:58:35, 0,  24576,  18469,  5581
2025-04-01 02:58:40, 0,  24576,  18469,  5581
2025-04-01 02:58:45, 0,  24576,  18469,  5581
2025-04-01 02:58:50, 0,  24576,  18469,  5581
2025-04-01 02:58:56, 0,  24576,  18469,  5581
2025-04-01 02:59:01, 0,  24576,  18469,  5581
2025-04-01 02:59:06, 0,  24576,  18469,  5581
2025-04-01 02:59:11, 0,  24576,  18469,  5581
2025-04-01 02:59:16, 0,  24576,  18469,  5581
2025-04-01 02:59:21, 0,  24576,  18469,  5581
