#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.946            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.566            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     63                6                 0.178        0.151        0.032        0.000        0.013        64.650            
GPU 0     0                 0                 0.110        0.093        0.020        0.000        0.011        68.306            
GPU 0     0                 0                 0.159        0.136        0.029        0.000        0.013        48.046            
GPU 0     45                4                 0.221        0.187        0.040        0.000        0.018        79.045            
GPU 0     30                4                 0.257        0.218        0.047        0.000        0.023        72.815            
GPU 0     25                3                 0.251        0.214        0.046        0.000        0.020        49.939            
GPU 0     21                2                 0.236        0.201        0.043        0.000        0.018        78.436            
GPU 0     0                 0                 0.185        0.157        0.034        0.000        0.015        68.604            
GPU 0     37                4                 0.247        0.210        0.045        0.000        0.018        47.266            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     15                2                 0.189        0.160        0.034        0.000        0.016        83.778            
GPU 0     35                3                 0.189        0.160        0.034        0.000        0.016        38.158            
GPU 0     60                6                 0.136        0.116        0.025        0.000        0.009        68.892            
GPU 0     0                 0                 0.208        0.177        0.038        0.000        0.015        46.960            
GPU 0     0                 0                 0.174        0.148        0.032        0.000        0.016        69.185            
GPU 0     30                4                 0.171        0.145        0.031        0.000        0.014        129.808           
GPU 0     17                2                 0.207        0.176        0.038        0.000        0.019        94.966            
GPU 0     0                 0                 0.169        0.144        0.031        0.000        0.013        69.391            
GPU 0     0                 0                 0.206        0.175        0.037        0.000        0.018        41.519            
GPU 0     15                2                 0.226        0.193        0.041        0.000        0.019        46.374            
GPU 0     20                2                 0.201        0.171        0.036        0.000        0.017        41.323            
GPU 0     0                 0                 0.123        0.105        0.022        0.000        0.010        38.365            
GPU 0     0                 0                 0.093        0.080        0.017        0.000        0.006        38.256            
