#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.534            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.373            
GPU 0     89                3                 0.000        0.000        0.000        0.000        0.002        36.758            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.629            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.532            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.532            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     82                16                0.011        0.008        0.002        0.000        0.001        80.283            
GPU 0     53                11                0.642        0.600        0.270        0.003        0.098        87.807            
GPU 0     73                12                0.677        0.633        0.287        0.003        0.104        81.355            
GPU 0     74                14                0.668        0.621        0.293        0.003        0.097        168.205           
GPU 0     75                13                0.664        0.619        0.275        0.003        0.101        76.256            
GPU 0     75                12                0.647        0.598        0.269        0.003        0.094        165.121           
GPU 0     47                9                 0.632        0.590        0.267        0.003        0.096        122.946           
GPU 0     55                11                0.630        0.589        0.264        0.003        0.098        167.528           
GPU 0     52                11                0.645        0.599        0.252        0.003        0.097        166.007           
GPU 0     50                10                0.554        0.518        0.234        0.003        0.088        174.308           
GPU 0     48                9                 0.655        0.613        0.277        0.003        0.103        69.742            
GPU 0     58                12                0.641        0.599        0.269        0.003        0.100        81.929            
GPU 0     75                15                0.649        0.608        0.274        0.003        0.102        86.628            
GPU 0     75                11                0.643        0.601        0.271        0.003        0.101        178.904           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     78                13                0.645        0.597        0.259        0.003        0.095        165.812           
GPU 0     72                13                0.653        0.611        0.273        0.003        0.101        195.908           
GPU 0     58                10                0.656        0.610        0.274        0.003        0.098        124.726           
GPU 0     71                13                0.659        0.611        0.273        0.003        0.094        172.871           
GPU 0     47                9                 0.656        0.612        0.270        0.003        0.099        163.603           
GPU 0     54                10                0.646        0.600        0.277        0.003        0.098        91.299            
GPU 0     62                11                0.659        0.614        0.273        0.003        0.100        168.849           
GPU 0     46                9                 0.624        0.575        0.253        0.003        0.089        161.476           
GPU 0     0                 0                 0.655        0.608        0.290        0.003        0.094        37.353            
GPU 0     0                 0                 0.313        0.289        0.137        0.002        0.043        36.962            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.766            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.571            
