#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        26.218            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        63.396            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        64.080            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.274            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.372            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.476            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.488            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.580            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.580            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.580            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        64.780            
GPU 0     N/A               N/A               0.086        0.071        0.036        0.001        0.024        111.437           
GPU 0     N/A               N/A               0.086        0.071        0.036        0.001        0.024        97.692            
GPU 0     N/A               N/A               0.409        0.345        0.182        0.008        0.120        101.055           
GPU 0     N/A               N/A               0.391        0.326        0.170        0.007        0.114        102.497           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.400        0.338        0.179        0.007        0.116        88.473            
GPU 0     N/A               N/A               0.399        0.332        0.174        0.007        0.116        96.540            
GPU 0     N/A               N/A               0.403        0.336        0.178        0.007        0.117        93.455            
GPU 0     N/A               N/A               0.380        0.320        0.170        0.007        0.111        94.013            
GPU 0     N/A               N/A               0.411        0.343        0.181        0.008        0.120        91.235            
GPU 0     N/A               N/A               0.415        0.347        0.182        0.008        0.121        118.340           
GPU 0     N/A               N/A               0.423        0.355        0.187        0.008        0.124        101.936           
GPU 0     N/A               N/A               0.407        0.340        0.178        0.008        0.119        115.060           
GPU 0     N/A               N/A               0.411        0.344        0.179        0.008        0.120        104.790           
GPU 0     N/A               N/A               0.409        0.342        0.178        0.008        0.119        102.303           
GPU 0     N/A               N/A               0.409        0.340        0.177        0.008        0.118        113.346           
GPU 0     N/A               N/A               0.410        0.344        0.180        0.008        0.120        90.445            
GPU 0     N/A               N/A               0.410        0.343        0.180        0.008        0.119        64.200            
GPU 0     N/A               N/A               0.353        0.295        0.155        0.007        0.103        64.005            
