Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6400,145.05625,60.10292626122234
StepA,6400,10.531875,60.20356329840273
StepB,6400,37.99671875,60.17356312112751
StepD,6400,6.77015625,60.331256304144944
StepE,6400,47.878125,60.37621931661667
