#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.274            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.210            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.210            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.210            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.210            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.204            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.122            
GPU 0     33                22                0.000        0.000        0.000        0.000        0.000        62.849            
GPU 0     39                20                0.099        0.088        0.047        0.021        0.038        176.247           
GPU 0     46                29                0.632        0.574        0.327        0.128        0.318        160.113           
GPU 0     59                33                0.637        0.573        0.327        0.125        0.317        69.054            
GPU 0     95                66                0.640        0.586        0.333        0.131        0.325        154.320           
GPU 0     72                43                0.624        0.559        0.319        0.122        0.308        169.996           
GPU 0     100               64                0.632        0.571        0.325        0.127        0.315        172.750           
GPU 0     90                58                0.641        0.586        0.333        0.131        0.326        118.040           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     63                33                0.637        0.571        0.325        0.125        0.315        172.962           
GPU 0     77                48                0.616        0.551        0.314        0.121        0.303        146.473           
GPU 0     84                50                0.623        0.562        0.320        0.124        0.312        66.393            
GPU 0     60                36                0.632        0.560        0.320        0.122        0.309        166.349           
GPU 0     74                41                0.587        0.517        0.294        0.113        0.284        94.323            
GPU 0     76                47                0.614        0.542        0.309        0.119        0.300        163.272           
GPU 0     68                41                0.630        0.565        0.322        0.125        0.313        161.741           
GPU 0     100               65                0.583        0.514        0.293        0.112        0.283        83.119            
GPU 0     61                41                0.605        0.521        0.299        0.113        0.288        104.781           
GPU 0     37                15                0.606        0.529        0.300        0.116        0.290        167.386           
GPU 0     49                23                0.609        0.541        0.307        0.120        0.298        167.393           
GPU 0     69                46                0.607        0.527        0.299        0.116        0.290        169.866           
GPU 0     0                 0                 0.577        0.507        0.289        0.110        0.279        66.312            
GPU 0     0                 0                 0.419        0.381        0.217        0.085        0.216        37.385            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.897            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.989            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.506            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.408            
