Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,660,789.2045454545455,20.658570176536873
StepAudio,660,87.14848484848486,21.07145137602963
StepSearch,660,29.58939393939394,21.102442767617344
StepToxCheck,660,30.495454545454546,21.09704641350211
StepTTS,660,260.66212121212124,20.820846083472663
