#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.604            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.250            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.653            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.258            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.360            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     25                11                0.040        0.037        0.019        0.010        0.016        43.740            
GPU 0     81                48                0.505        0.460        0.264        0.101        0.256        152.116           
GPU 0     38                22                0.627        0.556        0.318        0.121        0.303        161.746           
GPU 0     60                35                0.643        0.582        0.332        0.128        0.320        168.993           
GPU 0     55                38                0.643        0.582        0.332        0.128        0.320        64.763            
GPU 0     37                25                0.658        0.589        0.337        0.129        0.323        154.548           
GPU 0     100               67                0.637        0.573        0.330        0.124        0.319        152.725           
GPU 0     86                56                0.674        0.614        0.351        0.137        0.339        164.844           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     44                24                0.631        0.565        0.324        0.122        0.310        178.687           
GPU 0     75                50                0.614        0.534        0.307        0.115        0.292        175.813           
GPU 0     56                30                0.652        0.592        0.339        0.130        0.327        62.933            
GPU 0     90                53                0.628        0.559        0.319        0.122        0.306        149.323           
GPU 0     88                59                0.636        0.560        0.321        0.122        0.307        71.376            
GPU 0     49                29                0.627        0.558        0.319        0.122        0.307        74.936            
GPU 0     95                60                0.640        0.561        0.322        0.122        0.307        64.406            
GPU 0     76                56                0.616        0.541        0.310        0.118        0.295        156.311           
GPU 0     68                38                0.615        0.541        0.310        0.118        0.296        63.422            
GPU 0     35                23                0.622        0.553        0.317        0.120        0.306        63.324            
GPU 0     56                39                0.598        0.514        0.295        0.110        0.279        64.294            
GPU 0     49                21                0.602        0.525        0.301        0.115        0.289        152.662           
GPU 0     0                 0                 0.612        0.528        0.304        0.113        0.289        65.685            
GPU 0     0                 0                 0.544        0.480        0.274        0.104        0.265        36.230            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.936            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.132            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.034            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.533            
