#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.926            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.569            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.471            
GPU 0     35                7                 0.294        0.273        0.121        0.001        0.034        134.185           
GPU 0     64                10                0.629        0.584        0.242        0.002        0.092        82.014            
GPU 0     58                9                 0.629        0.584        0.242        0.002        0.092        168.270           
GPU 0     87                14                0.622        0.573        0.228        0.002        0.089        64.515            
GPU 0     84                15                0.636        0.587        0.246        0.002        0.091        188.260           
GPU 0     73                15                0.623        0.577        0.248        0.003        0.089        167.140           
GPU 0     80                13                0.626        0.571        0.217        0.002        0.087        169.392           
GPU 0     67                11                0.617        0.570        0.246        0.003        0.089        77.797            
GPU 0     66                10                0.632        0.586        0.250        0.003        0.091        160.366           
GPU 0     64                10                0.598        0.530        0.184        0.002        0.076        72.599            
GPU 0     63                11                0.616        0.553        0.208        0.002        0.081        181.858           
GPU 0     69                12                0.592        0.526        0.186        0.002        0.076        183.981           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     66                11                0.635        0.590        0.250        0.003        0.093        80.996            
GPU 0     63                9                 0.640        0.586        0.229        0.003        0.087        113.553           
GPU 0     76                13                0.626        0.576        0.250        0.003        0.088        161.139           
GPU 0     0                 0                 0.638        0.585        0.231        0.003        0.089        36.864            
GPU 0     0                 0                 0.233        0.215        0.090        0.001        0.033        36.668            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.864            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.668            
