Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-31 23:49:01, 0,  24576,  1,  24050
2025-03-31 23:49:06, 0,  24576,  1,  24050
2025-03-31 23:49:11, 0,  24576,  1,  24050
2025-03-31 23:49:16, 0,  24576,  27,  24023
2025-03-31 23:49:21, 0,  24576,  1439,  22611
2025-03-31 23:49:26, 0,  24576,  1439,  22611
2025-03-31 23:49:31, 0,  24576,  1439,  22611
2025-03-31 23:49:36, 0,  24576,  1439,  22611
2025-03-31 23:49:41, 0,  24576,  1439,  22611
2025-03-31 23:49:46, 0,  24576,  1439,  22611
2025-03-31 23:49:51, 0,  24576,  1439,  22611
2025-03-31 23:49:56, 0,  24576,  1439,  22611
2025-03-31 23:50:01, 0,  24576,  8929,  15121
2025-03-31 23:50:06, 0,  24576,  8929,  15121
2025-03-31 23:50:12, 0,  24576,  8929,  15121
2025-03-31 23:50:17, 0,  24576,  8929,  15121
2025-03-31 23:50:22, 0,  24576,  8929,  15121
2025-03-31 23:50:27, 0,  24576,  8929,  15121
2025-03-31 23:50:32, 0,  24576,  8929,  15121
2025-03-31 23:50:37, 0,  24576,  8929,  15121
2025-03-31 23:50:42, 0,  24576,  8929,  15121
2025-03-31 23:50:47, 0,  24576,  8929,  15121
2025-03-31 23:50:52, 0,  24576,  8929,  15121
2025-03-31 23:50:57, 0,  24576,  8929,  15121
2025-03-31 23:51:02, 0,  24576,  8929,  15121
2025-03-31 23:51:07, 0,  24576,  8929,  15121
2025-03-31 23:51:12, 0,  24576,  8929,  15121
2025-03-31 23:51:17, 0,  24576,  8929,  15121
2025-03-31 23:51:22, 0,  24576,  8929,  15121
