#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.077            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.924            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.924            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.924            
GPU 0     49                28                0.138        0.115        0.053        0.020        0.048        69.114            
GPU 0     15                7                 0.429        0.401        0.207        0.083        0.211        152.665           
GPU 0     97                64                0.429        0.401        0.207        0.083        0.211        162.931           
GPU 0     68                26                0.416        0.394        0.205        0.082        0.208        160.574           
GPU 0     18                2                 0.419        0.402        0.213        0.086        0.218        68.549            
GPU 0     0                 0                 0.396        0.374        0.190        0.075        0.192        66.464            
GPU 0     13                1                 0.412        0.393        0.207        0.082        0.210        68.843            
GPU 0     0                 0                 0.436        0.415        0.216        0.087        0.221        68.940            
GPU 0     24                12                0.450        0.435        0.232        0.092        0.235        189.615           
GPU 0     0                 0                 0.493        0.476        0.256        0.107        0.260        103.445           
GPU 0     0                 0                 0.448        0.429        0.227        0.089        0.231        69.615            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     18                2                 0.415        0.394        0.204        0.079        0.207        70.687            
GPU 0     7                 3                 0.424        0.406        0.213        0.085        0.216        173.880           
GPU 0     64                23                0.450        0.435        0.233        0.095        0.236        84.865            
GPU 0     0                 0                 0.435        0.414        0.215        0.083        0.216        70.883            
GPU 0     7                 1                 0.402        0.383        0.200        0.082        0.204        71.199            
GPU 0     0                 0                 0.402        0.380        0.195        0.075        0.195        71.199            
GPU 0     81                41                0.424        0.406        0.213        0.085        0.215        98.240            
GPU 0     0                 0                 0.473        0.454        0.239        0.095        0.241        71.395            
GPU 0     0                 0                 0.397        0.378        0.198        0.079        0.201        71.401            
GPU 0     0                 0                 0.377        0.353        0.179        0.072        0.184        71.492            
GPU 0     10                1                 0.413        0.395        0.206        0.085        0.210        71.589            
GPU 0     88                45                0.377        0.358        0.186        0.072        0.189        79.067            
GPU 0     100               74                0.540        0.524        0.284        0.112        0.288        159.050           
GPU 0     2                 0                 0.409        0.390        0.205        0.082        0.208        72.188            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               74                0.377        0.360        0.187        0.075        0.191        160.335           
GPU 0     39                4                 0.482        0.467        0.252        0.103        0.258        72.577            
GPU 0     76                48                0.375        0.354        0.179        0.069        0.178        160.142           
GPU 0     23                2                 0.431        0.410        0.214        0.087        0.218        72.096            
GPU 0     0                 0                 0.390        0.369        0.191        0.076        0.193        40.197            
GPU 0     0                 0                 0.060        0.057        0.030        0.012        0.025        39.904            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.001            
