#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        30.872            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.051            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.276            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.484            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.466            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.660            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.874            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.972            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.051            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        88.016            
GPU 0     N/A               N/A               0.075        0.065        0.019        0.001        0.015        116.898           
GPU 0     N/A               N/A               0.415        0.376        0.125        0.004        0.080        122.887           
GPU 0     N/A               N/A               0.423        0.374        0.125        0.003        0.082        90.629            
GPU 0     N/A               N/A               0.408        0.362        0.112        0.004        0.078        78.248            
GPU 0     N/A               N/A               0.405        0.360        0.122        0.003        0.079        77.686            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.436        0.389        0.130        0.004        0.081        119.632           
GPU 0     N/A               N/A               0.422        0.378        0.124        0.004        0.081        98.690            
GPU 0     N/A               N/A               0.407        0.366        0.119        0.004        0.081        92.003            
GPU 0     N/A               N/A               0.414        0.370        0.117        0.004        0.083        94.279            
GPU 0     N/A               N/A               0.404        0.362        0.119        0.004        0.079        140.014           
GPU 0     N/A               N/A               0.397        0.357        0.115        0.004        0.078        117.300           
GPU 0     N/A               N/A               0.404        0.358        0.111        0.004        0.080        73.943            
GPU 0     N/A               N/A               0.402        0.355        0.111        0.004        0.080        96.135            
GPU 0     N/A               N/A               0.418        0.375        0.117        0.004        0.082        108.302           
GPU 0     N/A               N/A               0.408        0.365        0.118        0.004        0.080        107.837           
GPU 0     N/A               N/A               0.381        0.343        0.107        0.004        0.075        94.943            
GPU 0     N/A               N/A               0.420        0.376        0.120        0.004        0.082        116.899           
GPU 0     N/A               N/A               0.381        0.342        0.109        0.004        0.076        136.019           
GPU 0     N/A               N/A               0.406        0.365        0.116        0.004        0.079        129.900           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.404        0.359        0.110        0.004        0.083        141.038           
GPU 0     N/A               N/A               0.395        0.351        0.112        0.004        0.077        68.605            
GPU 0     N/A               N/A               0.031        0.027        0.008        0.000        0.007        68.311            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        68.019            
