Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,210.28083333333333,127.08902586261677
StepA,6000,14.367166666666666,127.57271644837559
StepB,6000,56.080333333333336,127.43453050995052
StepD,6000,9.9735,128.12026221947
StepE,6000,58.56766666666667,128.36421205767832
