#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        27.246            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        65.918            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.906            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.212            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.212            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.309            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.406            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.406            
GPU 0     N/A               N/A               0.413        0.366        0.198        0.009        0.122        112.205           
GPU 0     N/A               N/A               0.496        0.442        0.244        0.011        0.147        123.110           
GPU 0     N/A               N/A               0.481        0.429        0.237        0.011        0.146        92.552            
GPU 0     N/A               N/A               0.481        0.429        0.237        0.011        0.146        122.162           
GPU 0     N/A               N/A               0.474        0.421        0.233        0.011        0.144        98.851            
GPU 0     N/A               N/A               0.464        0.414        0.231        0.010        0.141        112.010           
GPU 0     N/A               N/A               0.470        0.418        0.232        0.010        0.143        103.751           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.466        0.414        0.227        0.010        0.139        117.218           
GPU 0     N/A               N/A               0.451        0.403        0.221        0.010        0.134        104.929           
GPU 0     N/A               N/A               0.476        0.425        0.236        0.011        0.144        110.928           
GPU 0     N/A               N/A               0.490        0.438        0.244        0.011        0.149        94.897            
GPU 0     N/A               N/A               0.466        0.414        0.228        0.010        0.141        138.644           
GPU 0     N/A               N/A               0.467        0.416        0.227        0.010        0.139        121.069           
GPU 0     N/A               N/A               0.475        0.423        0.235        0.011        0.144        107.266           
GPU 0     N/A               N/A               0.460        0.408        0.224        0.010        0.138        124.822           
GPU 0     N/A               N/A               0.476        0.422        0.232        0.010        0.143        97.462            
GPU 0     N/A               N/A               0.466        0.416        0.230        0.010        0.141        113.560           
GPU 0     N/A               N/A               0.465        0.415        0.228        0.010        0.139        124.786           
GPU 0     N/A               N/A               0.450        0.400        0.217        0.009        0.133        85.985            
GPU 0     N/A               N/A               0.462        0.410        0.224        0.010        0.139        120.488           
GPU 0     N/A               N/A               0.476        0.425        0.234        0.010        0.144        107.267           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.469        0.421        0.235        0.011        0.143        107.061           
GPU 0     N/A               N/A               0.439        0.391        0.215        0.010        0.133        107.073           
GPU 0     N/A               N/A               0.453        0.402        0.219        0.010        0.136        91.884            
GPU 0     N/A               N/A               0.462        0.411        0.226        0.010        0.140        117.848           
GPU 0     N/A               N/A               0.456        0.406        0.223        0.010        0.137        119.102           
GPU 0     N/A               N/A               0.462        0.411        0.225        0.010        0.138        115.917           
GPU 0     N/A               N/A               0.465        0.413        0.227        0.010        0.140        73.697            
GPU 0     N/A               N/A               0.344        0.311        0.184        0.009        0.108        67.492            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.199            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        67.101            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.895            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.797            
