id,enter_time_str,latency
EJLV772K,2025-04-12 17:37:17.691,834.0
7LULMU3S,2025-04-12 17:37:17.837,881.0
QA3LCUPU,2025-04-12 17:37:17.896,773.0
OVWT35VH,2025-04-12 17:37:18.017,894.0
1B6AAT9B,2025-04-12 17:37:18.154,809.0
6RYP7RBM,2025-04-12 17:37:18.276,941.0
ZCHUWS3D,2025-04-12 17:37:18.407,496.0
Y3BRUD7G,2025-04-12 17:37:18.519,732.0
UVWHKA18,2025-04-12 17:37:18.644,358.0
C1FXL8VV,2025-04-12 17:37:18.764,454.0
2MFPP79W,2025-04-12 17:37:18.912,585.0
F9KTE1S7,2025-04-12 17:37:19.026,477.0
4NSXL9WI,2025-04-12 17:37:19.135,377.0
HPCEUY5J,2025-04-12 17:37:19.271,328.0
0WBOTP1A,2025-04-12 17:37:19.411,615.0
BCZM1C8Q,2025-04-12 17:37:19.515,339.0
D7877SU5,2025-04-12 17:37:19.646,640.0
PO98YYU5,2025-04-12 17:37:19.770,403.0
APQNZ9RQ,2025-04-12 17:37:19.893,551.0
46M7D0DA,2025-04-12 17:37:20.021,667.0
08VX8ERZ,2025-04-12 17:37:20.156,635.0
WWQ27XP2,2025-04-12 17:37:20.276,480.0
NH8082SY,2025-04-12 17:37:20.399,704.0
1EHA9B1L,2025-04-12 17:37:20.520,665.0
O15EN8V7,2025-04-12 17:37:20.650,537.0
BXXJ6A27,2025-04-12 17:37:20.785,854.0
HTG2UN69,2025-04-12 17:37:20.922,718.0
X69OFDCQ,2025-04-12 17:37:21.031,404.0
D2CGY4OQ,2025-04-12 17:37:21.146,323.0
ULL5WDNY,2025-04-12 17:37:21.273,784.0
PG6NXRBE,2025-04-12 17:37:21.403,411.0
DW52R26S,2025-04-12 17:37:21.526,361.0
1C06H4FK,2025-04-12 17:37:21.644,668.0
3OHCQP6L,2025-04-12 17:37:21.776,350.0
XRTGR2JR,2025-04-12 17:37:21.918,797.0
JXIL0WUT,2025-04-12 17:37:22.035,680.0
YJQO6F4A,2025-04-12 17:37:22.145,263.0
EKW9O9SK,2025-04-12 17:37:22.264,389.0
VRDOT34H,2025-04-12 17:37:22.397,397.0
Q8J2NPRH,2025-04-12 17:37:22.515,702.0
R3E76705,2025-04-12 17:37:22.649,304.0
AWRFPKU5,2025-04-12 17:37:22.777,363.0
ZVGFSUEJ,2025-04-12 17:37:22.893,266.0
M52F3N1N,2025-04-12 17:37:23.017,417.0
2W4CMWJT,2025-04-12 17:37:23.152,292.0
