Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:17:57, 0,  24576,  1,  24050
2025-04-01 03:18:02, 0,  24576,  1,  24050
2025-04-01 03:18:07, 0,  24576,  1,  24050
2025-04-01 03:18:12, 0,  24576,  4,  24046
2025-04-01 03:18:17, 0,  24576,  1439,  22611
2025-04-01 03:18:22, 0,  24576,  1439,  22611
2025-04-01 03:18:27, 0,  24576,  1439,  22611
2025-04-01 03:18:32, 0,  24576,  1439,  22611
2025-04-01 03:18:37, 0,  24576,  1439,  22611
2025-04-01 03:18:42, 0,  24576,  1439,  22611
2025-04-01 03:18:47, 0,  24576,  1439,  22611
2025-04-01 03:18:52, 0,  24576,  14721,  9329
2025-04-01 03:18:58, 0,  24576,  22209,  1841
2025-04-01 03:19:03, 0,  24576,  22209,  1841
2025-04-01 03:19:08, 0,  24576,  22209,  1841
2025-04-01 03:19:13, 0,  24576,  22209,  1841
2025-04-01 03:19:18, 0,  24576,  13561,  10489
2025-04-01 03:19:23, 0,  24576,  13561,  10489
2025-04-01 03:19:28, 0,  24576,  13561,  10489
2025-04-01 03:19:33, 0,  24576,  13561,  10489
2025-04-01 03:19:38, 0,  24576,  13561,  10489
2025-04-01 03:19:43, 0,  24576,  13561,  10489
2025-04-01 03:19:48, 0,  24576,  13561,  10489
2025-04-01 03:19:53, 0,  24576,  13561,  10489
