#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.195            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     100               17                0.000        0.000        0.000        0.000        0.000        162.775           
GPU 0     100               21                0.301        0.290        0.130        0.000        0.034        166.604           
GPU 0     100               22                0.965        0.941        0.423        0.001        0.145        164.687           
GPU 0     93                18                0.958        0.935        0.419        0.001        0.146        163.756           
GPU 0     100               17                0.962        0.938        0.421        0.001        0.146        178.197           
GPU 0     100               17                0.961        0.937        0.422        0.001        0.145        164.160           
GPU 0     100               21                0.959        0.935        0.421        0.001        0.145        167.146           
GPU 0     95                18                0.964        0.940        0.422        0.001        0.146        164.787           
GPU 0     100               17                0.956        0.933        0.418        0.001        0.145        164.093           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     94                16                0.960        0.936        0.421        0.001        0.144        165.861           
GPU 0     100               21                0.959        0.935        0.421        0.001        0.144        159.822           
GPU 0     0                 0                 0.964        0.940        0.421        0.001        0.145        73.594            
GPU 0     0                 0                 0.728        0.709        0.314        0.001        0.112        40.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.432            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.236            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.918            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.722            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.526            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.722            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.624            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.526            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.332            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.332            
