#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.530            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.017            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.711            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.642            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.130            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.033            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.033            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.033            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.033            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.935            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.033            
GPU 0     72                13                0.000        0.000        0.000        0.000        0.000        135.072           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     57                8                 0.412        0.379        0.160        0.002        0.046        83.813            
GPU 0     39                6                 0.540        0.467        0.157        0.002        0.065        60.729            
GPU 0     67                9                 0.513        0.435        0.135        0.002        0.060        62.418            
GPU 0     70                10                0.522        0.457        0.159        0.002        0.064        84.875            
GPU 0     53                8                 0.531        0.453        0.145        0.002        0.063        172.549           
GPU 0     60                8                 0.553        0.478        0.155        0.002        0.068        86.078            
GPU 0     73                11                0.465        0.392        0.118        0.002        0.055        169.999           
GPU 0     74                11                0.593        0.525        0.183        0.002        0.078        170.196           
GPU 0     67                11                0.581        0.511        0.178        0.002        0.073        170.684           
GPU 0     66                10                0.565        0.497        0.173        0.002        0.071        78.964            
GPU 0     40                6                 0.600        0.530        0.185        0.002        0.077        85.762            
GPU 0     27                4                 0.492        0.431        0.154        0.002        0.062        63.907            
GPU 0     59                9                 0.561        0.488        0.163        0.002        0.068        98.882            
GPU 0     47                7                 0.524        0.444        0.136        0.002        0.062        86.612            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     58                8                 0.520        0.448        0.144        0.002        0.063        74.927            
GPU 0     21                3                 0.604        0.527        0.174        0.002        0.075        104.159           
GPU 0     42                6                 0.537        0.469        0.153        0.002        0.067        71.465            
GPU 0     0                 0                 0.570        0.485        0.156        0.002        0.068        36.133            
GPU 0     0                 0                 0.227        0.193        0.062        0.001        0.025        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.839            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.338            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.130            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.032            
