#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        45.266            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.032            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.922            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.960            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.960            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.960            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.862            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.863            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.765            
GPU 0     54                8                 0.000        0.000        0.000        0.000        0.000        83.361            
GPU 0     23                3                 0.171        0.149        0.054        0.001        0.016        137.073           
GPU 0     45                6                 0.437        0.364        0.106        0.001        0.051        81.941            
GPU 0     39                6                 0.444        0.367        0.101        0.001        0.051        63.429            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     46                7                 0.427        0.356        0.104        0.001        0.049        81.039            
GPU 0     29                4                 0.367        0.305        0.087        0.001        0.043        89.912            
GPU 0     20                3                 0.477        0.399        0.116        0.002        0.055        63.819            
GPU 0     59                8                 0.393        0.328        0.094        0.001        0.046        178.753           
GPU 0     69                10                0.466        0.391        0.120        0.002        0.055        153.038           
GPU 0     54                8                 0.453        0.382        0.121        0.002        0.053        165.798           
GPU 0     71                10                0.489        0.410        0.121        0.002        0.057        166.620           
GPU 0     62                9                 0.410        0.342        0.100        0.001        0.048        149.930           
GPU 0     68                10                0.445        0.370        0.106        0.001        0.052        87.666            
GPU 0     59                9                 0.523        0.450        0.150        0.002        0.063        130.926           
GPU 0     22                3                 0.472        0.398        0.122        0.002        0.056        65.210            
GPU 0     56                8                 0.414        0.345        0.100        0.001        0.048        150.160           
GPU 0     40                6                 0.456        0.381        0.111        0.002        0.053        107.299           
GPU 0     53                8                 0.423        0.348        0.093        0.001        0.049        151.709           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     58                9                 0.436        0.367        0.113        0.002        0.051        104.815           
GPU 0     61                9                 0.442        0.373        0.112        0.002        0.052        137.493           
GPU 0     63                10                0.429        0.355        0.098        0.001        0.049        178.914           
GPU 0     52                8                 0.439        0.368        0.111        0.002        0.051        175.371           
GPU 0     72                12                0.471        0.401        0.124        0.002        0.057        85.886            
GPU 0     63                9                 0.446        0.384        0.120        0.001        0.054        121.769           
GPU 0     0                 0                 0.448        0.377        0.115        0.002        0.054        36.668            
