Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 05:13:21, 0,  24576,  2403,  21647
2025-03-18 05:13:26, 0,  24576,  2403,  21647
2025-03-18 05:13:31, 0,  24576,  2403,  21647
2025-03-18 05:13:36, 0,  24576,  10181,  13869
2025-03-18 05:13:41, 0,  24576,  10383,  13667
2025-03-18 05:13:46, 0,  24576,  13745,  10305
2025-03-18 05:13:51, 0,  24576,  13821,  10229
2025-03-18 05:13:56, 0,  24576,  13821,  10229
2025-03-18 05:14:01, 0,  24576,  14681,  9369
2025-03-18 05:14:06, 0,  24576,  14681,  9369
2025-03-18 05:14:11, 0,  24576,  14681,  9369
2025-03-18 05:14:16, 0,  24576,  14681,  9369
2025-03-18 05:14:22, 0,  24576,  14681,  9369
2025-03-18 05:14:27, 0,  24576,  14681,  9369
2025-03-18 05:14:32, 0,  24576,  14681,  9369
2025-03-18 05:14:37, 0,  24576,  15791,  8259
2025-03-18 05:14:42, 0,  24576,  15791,  8259
2025-03-18 05:14:47, 0,  24576,  15791,  8259
2025-03-18 05:14:52, 0,  24576,  15791,  8259
2025-03-18 05:14:57, 0,  24576,  16027,  8023
2025-03-18 05:15:02, 0,  24576,  16027,  8023
2025-03-18 05:15:07, 0,  24576,  16027,  8023
2025-03-18 05:15:12, 0,  24576,  16027,  8023
2025-03-18 05:15:17, 0,  24576,  16027,  8023
2025-03-18 05:15:22, 0,  24576,  16027,  8023
2025-03-18 05:15:27, 0,  24576,  16027,  8023
2025-03-18 05:15:32, 0,  24576,  16027,  8023
2025-03-18 05:15:37, 0,  24576,  16027,  8023
2025-03-18 05:15:43, 0,  24576,  16027,  8023
2025-03-18 05:15:48, 0,  24576,  16027,  8023
