#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.371            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.425            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     15                1                 0.026        0.021        0.008        0.004        0.007        101.650           
GPU 0     0                 0                 0.250        0.216        0.104        0.041        0.105        69.238            
GPU 0     8                 1                 0.348        0.310        0.153        0.058        0.153        67.452            
GPU 0     63                34                0.297        0.262        0.128        0.050        0.131        67.647            
GPU 0     77                47                0.336        0.304        0.154        0.060        0.156        67.160            
GPU 0     0                 0                 0.348        0.310        0.153        0.059        0.153        67.940            
GPU 0     52                31                0.348        0.310        0.153        0.059        0.153        65.464            
GPU 0     9                 1                 0.294        0.263        0.130        0.050        0.132        68.342            
GPU 0     16                8                 0.314        0.276        0.135        0.053        0.137        68.452            
GPU 0     0                 0                 0.343        0.306        0.152        0.061        0.154        68.843            
GPU 0     31                13                0.318        0.284        0.143        0.052        0.145        69.135            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     19                2                 0.302        0.265        0.130        0.050        0.132        69.037            
GPU 0     40                21                0.299        0.262        0.129        0.050        0.130        71.883            
GPU 0     18                2                 0.263        0.230        0.112        0.042        0.114        69.233            
GPU 0     57                27                0.286        0.245        0.119        0.045        0.119        83.660            
GPU 0     19                2                 0.321        0.279        0.135        0.052        0.136        67.555            
GPU 0     0                 0                 0.337        0.302        0.150        0.059        0.152        69.428            
GPU 0     100               75                0.253        0.220        0.106        0.041        0.107        87.496            
GPU 0     37                25                0.348        0.309        0.153        0.059        0.155        192.704           
GPU 0     2                 0                 0.314        0.270        0.130        0.050        0.130        96.990            
GPU 0     1                 0                 0.349        0.309        0.154        0.059        0.154        69.615            
GPU 0     10                1                 0.246        0.210        0.100        0.038        0.100        69.830            
GPU 0     87                56                0.322        0.284        0.141        0.055        0.143        72.382            
GPU 0     98                69                0.328        0.287        0.139        0.053        0.139        86.145            
GPU 0     98                71                0.331        0.289        0.140        0.054        0.141        70.206            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     70                47                0.310        0.274        0.135        0.053        0.136        141.628           
GPU 0     43                22                0.371        0.336        0.169        0.066        0.171        82.236            
GPU 0     87                54                0.235        0.207        0.100        0.039        0.100        138.634           
GPU 0     6                 0                 0.346        0.315        0.159        0.063        0.163        70.297            
GPU 0     0                 0                 0.277        0.246        0.121        0.047        0.123        70.395            
GPU 0     11                1                 0.306        0.271        0.133        0.051        0.135        70.221            
GPU 0     51                24                0.334        0.296        0.145        0.057        0.149        69.428            
GPU 0     11                2                 0.306        0.277        0.139        0.054        0.141        70.318            
GPU 0     14                6                 0.323        0.281        0.137        0.053        0.139        91.854            
GPU 0     0                 0                 0.300        0.260        0.125        0.048        0.125        39.611            
GPU 0     0                 0                 0.133        0.118        0.058        0.022        0.051        39.415            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.207            
