#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.522            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.559            
GPU 0     44                6                 0.305        0.252        0.071        0.001        0.034        98.604            
GPU 0     3                 1                 0.239        0.196        0.051        0.001        0.027        68.599            
GPU 0     14                2                 0.239        0.196        0.051        0.001        0.027        69.185            
GPU 0     36                5                 0.224        0.183        0.048        0.001        0.026        90.673            
GPU 0     38                5                 0.307        0.251        0.065        0.001        0.035        162.161           
GPU 0     0                 0                 0.264        0.219        0.061        0.001        0.030        91.191            
GPU 0     62                8                 0.264        0.215        0.055        0.001        0.030        82.986            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     55                8                 0.234        0.191        0.050        0.001        0.025        69.990            
GPU 0     19                2                 0.302        0.246        0.063        0.001        0.035        121.374           
GPU 0     0                 0                 0.237        0.194        0.050        0.001        0.026        161.752           
GPU 0     39                5                 0.244        0.199        0.051        0.001        0.028        108.561           
GPU 0     39                6                 0.311        0.254        0.067        0.001        0.035        91.635            
GPU 0     39                5                 0.298        0.244        0.064        0.001        0.034        73.897            
GPU 0     40                6                 0.269        0.220        0.057        0.001        0.031        80.630            
GPU 0     43                5                 0.210        0.172        0.045        0.001        0.024        45.188            
GPU 0     55                8                 0.198        0.161        0.041        0.001        0.022        112.878           
GPU 0     33                5                 0.320        0.261        0.067        0.001        0.037        115.948           
GPU 0     44                7                 0.329        0.269        0.071        0.001        0.038        111.892           
GPU 0     63                9                 0.385        0.315        0.082        0.001        0.045        181.775           
GPU 0     38                5                 0.281        0.230        0.061        0.001        0.032        87.287            
GPU 0     40                6                 0.277        0.228        0.061        0.001        0.031        71.368            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     59                8                 0.269        0.221        0.059        0.001        0.031        91.533            
GPU 0     37                5                 0.257        0.210        0.055        0.001        0.030        127.951           
GPU 0     0                 0                 0.315        0.259        0.069        0.001        0.037        69.696            
GPU 0     68                9                 0.244        0.199        0.050        0.001        0.027        91.358            
GPU 0     20                3                 0.339        0.279        0.075        0.001        0.039        69.892            
GPU 0     20                3                 0.283        0.232        0.063        0.001        0.033        70.477            
GPU 0     20                3                 0.350        0.288        0.077        0.001        0.041        73.815            
GPU 0     67                10                0.322        0.263        0.067        0.001        0.036        152.864           
GPU 0     0                 0                 0.295        0.244        0.067        0.001        0.034        69.392            
GPU 0     0                 0                 0.259        0.212        0.054        0.001        0.029        69.392            
GPU 0     20                3                 0.339        0.278        0.073        0.001        0.039        69.489            
GPU 0     26                4                 0.316        0.259        0.068        0.001        0.037        161.565           
GPU 0     48                7                 0.349        0.289        0.079        0.001        0.040        70.185            
GPU 0     42                6                 0.317        0.259        0.067        0.001        0.036        141.223           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     33                5                 0.273        0.223        0.058        0.001        0.031        71.541            
GPU 0     20                3                 0.327        0.268        0.070        0.001        0.036        69.794            
GPU 0     0                 0                 0.321        0.265        0.074        0.001        0.037        49.747            
GPU 0     2                 0                 0.239        0.196        0.051        0.001        0.026        69.592            
GPU 0     0                 0                 0.324        0.265        0.069        0.001        0.037        39.539            
