#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.336            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.523            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.425            
GPU 0     4                 0                 0.001        0.000        0.000        0.000        0.000        38.549            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.354            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.071            
GPU 0     70                14                0.000        0.000        0.000        0.000        0.000        163.768           
GPU 0     65                10                0.561        0.523        0.222        0.002        0.082        169.222           
GPU 0     54                11                0.630        0.589        0.244        0.003        0.101        166.470           
GPU 0     96                20                0.638        0.594        0.248        0.003        0.103        95.066            
GPU 0     100               17                0.635        0.592        0.247        0.003        0.102        84.530            
GPU 0     100               17                0.635        0.594        0.251        0.003        0.100        166.379           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               17                0.636        0.592        0.279        0.003        0.092        164.508           
GPU 0     65                10                0.634        0.591        0.278        0.003        0.091        165.883           
GPU 0     65                11                0.638        0.594        0.280        0.003        0.092        165.188           
GPU 0     99                21                0.634        0.590        0.278        0.003        0.091        88.869            
GPU 0     100               21                0.638        0.593        0.267        0.003        0.097        166.763           
GPU 0     75                16                0.634        0.592        0.246        0.003        0.102        91.415            
GPU 0     72                15                0.569        0.531        0.220        0.002        0.091        88.613            
GPU 0     0                 0                 0.634        0.592        0.247        0.003        0.102        72.466            
