#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.969            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.419            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.419            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.419            
GPU 0     0                 0                 0.158        0.137        0.065        0.026        0.057        64.080            
GPU 0     0                 0                 0.269        0.239        0.117        0.048        0.115        64.776            
GPU 0     25                13                0.269        0.239        0.117        0.048        0.115        152.712           
GPU 0     19                2                 0.380        0.337        0.168        0.063        0.169        63.996            
GPU 0     61                41                0.340        0.301        0.148        0.057        0.149        160.133           
GPU 0     21                9                 0.399        0.367        0.189        0.074        0.192        85.352            
GPU 0     74                43                0.338        0.295        0.146        0.055        0.145        76.102            
GPU 0     54                34                0.368        0.332        0.168        0.065        0.168        64.971            
GPU 0     45                19                0.333        0.292        0.144        0.055        0.145        65.149            
GPU 0     29                14                0.366        0.331        0.167        0.065        0.168        168.093           
GPU 0     80                48                0.398        0.368        0.192        0.076        0.196        79.662            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     58                40                0.365        0.331        0.166        0.064        0.166        161.229           
GPU 0     0                 0                 0.359        0.314        0.153        0.058        0.152        155.268           
GPU 0     0                 0                 0.336        0.296        0.147        0.056        0.147        65.563            
GPU 0     30                18                0.306        0.274        0.139        0.055        0.140        65.069            
GPU 0     80                48                0.320        0.285        0.141        0.053        0.142        80.503            
GPU 0     32                8                 0.323        0.275        0.131        0.049        0.129        66.227            
GPU 0     9                 1                 0.318        0.280        0.138        0.053        0.138        78.650            
GPU 0     41                19                0.360        0.316        0.156        0.059        0.155        80.235            
GPU 0     11                1                 0.353        0.313        0.157        0.060        0.157        66.362            
GPU 0     17                4                 0.338        0.295        0.144        0.055        0.144        80.527            
GPU 0     78                36                0.366        0.330        0.165        0.064        0.167        83.096            
GPU 0     55                37                0.304        0.270        0.134        0.051        0.133        72.760            
GPU 0     44                17                0.361        0.318        0.156        0.060        0.155        68.409            
GPU 0     71                44                0.340        0.309        0.157        0.062        0.159        137.264           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     43                24                0.358        0.322        0.161        0.061        0.161        134.497           
GPU 0     94                62                0.357        0.317        0.156        0.059        0.155        114.480           
GPU 0     1                 0                 0.403        0.365        0.185        0.072        0.186        67.409            
GPU 0     24                2                 0.378        0.338        0.168        0.065        0.168        66.666            
GPU 0     30                18                0.310        0.268        0.129        0.049        0.128        190.874           
GPU 0     14                1                 0.392        0.352        0.176        0.068        0.177        68.116            
GPU 0     52                36                0.317        0.273        0.131        0.049        0.130        159.835           
GPU 0     27                14                0.337        0.293        0.143        0.054        0.142        67.824            
GPU 0     9                 1                 0.346        0.306        0.152        0.059        0.153        154.942           
GPU 0     0                 0                 0.368        0.329        0.164        0.063        0.166        38.312            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.019            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.811            
