#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.611            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.536            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.438            
GPU 0     69                12                0.191        0.178        0.082        0.001        0.020        170.725           
GPU 0     60                11                0.191        0.178        0.082        0.001        0.020        93.465            
GPU 0     61                11                0.651        0.603        0.260        0.003        0.097        85.130            
GPU 0     55                10                0.663        0.610        0.252        0.003        0.095        86.783            
GPU 0     49                10                0.623        0.568        0.234        0.003        0.085        87.231            
GPU 0     62                11                0.660        0.604        0.246        0.003        0.096        166.151           
GPU 0     55                10                0.662        0.599        0.245        0.003        0.088        78.021            
GPU 0     67                10                0.672        0.626        0.267        0.003        0.098        92.840            
GPU 0     67                11                0.663        0.606        0.248        0.003        0.093        176.915           
GPU 0     56                11                0.658        0.599        0.235        0.003        0.089        163.257           
GPU 0     67                13                0.661        0.607        0.250        0.003        0.093        84.983            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     79                13                0.658        0.604        0.249        0.003        0.091        200.059           
GPU 0     67                12                0.665        0.621        0.268        0.003        0.100        164.641           
GPU 0     57                10                0.662        0.612        0.263        0.003        0.097        169.997           
GPU 0     67                10                0.678        0.628        0.271        0.003        0.100        184.541           
GPU 0     67                11                0.676        0.626        0.260        0.003        0.097        163.911           
GPU 0     66                10                0.678        0.628        0.270        0.003        0.094        176.967           
GPU 0     76                12                0.652        0.595        0.229        0.003        0.089        166.307           
GPU 0     77                14                0.657        0.606        0.262        0.003        0.096        171.114           
GPU 0     49                8                 0.662        0.608        0.251        0.003        0.095        134.877           
GPU 0     74                13                0.660        0.600        0.241        0.003        0.089        94.621            
GPU 0     59                8                 0.670        0.613        0.254        0.003        0.094        90.340            
GPU 0     67                10                0.661        0.603        0.245        0.003        0.092        188.967           
GPU 0     77                14                0.668        0.618        0.280        0.003        0.096        186.048           
GPU 0     0                 0                 0.669        0.617        0.259        0.003        0.094        42.105            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.287        0.270        0.121        0.001        0.043        41.507            
