#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.042            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.654            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.654            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.654            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.654            
GPU 0     23                3                 0.286        0.257        0.070        0.000        0.025        130.306           
GPU 0     30                4                 0.497        0.431        0.108        0.000        0.049        147.862           
GPU 0     66                8                 0.549        0.471        0.110        0.000        0.054        63.519            
GPU 0     85                11                0.651        0.564        0.142        0.000        0.065        168.943           
GPU 0     66                8                 0.651        0.564        0.142        0.000        0.065        72.092            
GPU 0     91                12                0.681        0.590        0.147        0.000        0.067        133.989           
GPU 0     10                1                 0.728        0.638        0.171        0.000        0.073        66.965            
GPU 0     35                4                 0.592        0.512        0.127        0.000        0.059        133.040           
GPU 0     90                11                0.584        0.507        0.128        0.000        0.058        140.327           
GPU 0     15                2                 0.546        0.468        0.108        0.000        0.054        149.167           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     71                9                 0.541        0.467        0.114        0.000        0.054        156.616           
GPU 0     91                12                0.675        0.588        0.153        0.000        0.067        144.747           
GPU 0     93                12                0.610        0.531        0.135        0.000        0.061        166.139           
GPU 0     92                12                0.605        0.521        0.125        0.000        0.060        154.111           
GPU 0     66                8                 0.678        0.587        0.147        0.000        0.067        67.758            
GPU 0     70                9                 0.688        0.596        0.150        0.000        0.068        93.866            
GPU 0     72                10                0.733        0.633        0.155        0.000        0.072        74.740            
GPU 0     47                6                 0.688        0.595        0.146        0.000        0.068        85.965            
GPU 0     0                 0                 0.653        0.562        0.134        0.000        0.064        36.034            
